ジャイロセンサ角速度, 走行距離, フロア検知ステータス　
-3,2839.435791,3
-8,2841.556396,3
-2,2843.677002,3
-3,2845.090820,3
-9,2846.504639,3
-1,2848.625244,3
0,2850.392334,3
-2,2852.159424,3
-3,2853.926514,3
3,2855.693604,3
7,2857.460693,3
6,2858.874512,3
5,2860.995117,3
8,2862.762207,3
8,2864.176025,3
8,2866.296631,3
11,2868.063721,3
5,2869.830811,3
6,2871.244629,3
11,2873.011719,3
3,2875.132324,3
0,2876.899414,3
8,2878.313232,3
3,2880.080322,3
1,2882.200928,3
4,2883.614746,3
1,2885.735352,3
-4,2887.149170,3
6,2888.916260,3
5,2890.683350,3
-5,2892.450439,3
3,2894.217529,3
3,2895.984619,3
-3,2897.398438,3
0,2899.519043,3
-1,2901.639648,3
-1,2903.053467,3
-2,2904.820557,3
-1,2906.234375,3
-7,2908.354980,3
-1,2910.122070,3
0,2911.535889,3
-3,2913.302979,3
-7,2915.070068,3
-10,2916.837158,3
-13,2918.957764,3
-13,2920.724854,3
-15,2922.138672,3
-19,2923.905762,3
-29,2925.672852,3
-29,2927.793457,3
-29,2929.207275,3
-29,2930.621094,3
-34,2932.741699,3
-36,2934.862305,3
-36,2936.276123,3
-36,2938.043213,3
-36,2939.810303,3
-37,2941.577393,3
-38,2943.344482,3
-35,2945.111572,3
-34,2946.525391,3
-34,2948.645996,3
-34,2950.413086,3
-34,2952.180176,3
-33,2953.947266,3
-32,2955.714355,3
-29,2957.481445,3
-29,2959.248535,3
-31,2961.015625,3
-33,2962.782715,3
-35,2964.196533,3
-36,2966.317139,3
-38,2968.084229,3
-39,2969.851318,3
-39,2971.618408,3
-39,2973.385498,3
-42,2975.152588,3
-42,2976.566406,3
-40,2978.687012,3
-40,2980.454102,3
-33,2982.221191,3
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
