ジャイロセンサ角速度, 走行距離, フロア検知ステータス　
15,-476.422852,2
21,-478.543427,2
20,-480.664001,2
27,-483.138000,2
26,-485.258575,2
25,-487.732574,2
25,-489.853149,2
24,-491.973724,2
24,-494.447723,2
23,-496.568298,2
24,-498.688873,2
21,-501.162872,2
23,-503.283447,2
21,-505.757446,2
20,-507.878021,2
21,-509.998596,2
20,-512.472595,2
18,-514.593140,2
17,-517.067139,2
16,-519.187744,2
15,-521.308350,2
16,-523.782349,2
17,-525.902954,2
15,-528.376953,2
19,-530.497559,2
23,-532.618164,2
25,-535.092163,2
22,-537.566162,2
21,-539.686768,2
25,-541.807373,2
28,-543.927979,2
27,-546.401978,2
27,-548.522583,2
28,-550.643188,2
24,-553.470642,2
21,-555.591187,2
16,-557.711792,2
16,-559.832397,2
14,-561.953003,2
14,-564.780457,2
11,-566.901001,2
6,-569.021606,2
1,-571.495605,2
0,-573.262756,2
-2,-576.090210,2
-7,-577.857361,2
-7,-580.331360,2
-11,-582.805359,2
-13,-584.572510,2
-18,-587.046509,2
-19,-589.167114,2
-18,-591.641113,2
-21,-594.115112,2
-22,-596.235718,2
-15,-598.356323,2
-16,-600.476929,2
-17,-602.597534,2
-17,-605.071533,2
-10,-607.545532,2
-6,-609.666138,2
-5,-611.786743,2
-4,-613.907349,2
0,-616.381348,2
7,-618.855347,2
7,-620.975952,2
10,-623.449951,2
11,-625.570557,2
15,-627.691162,2
22,-630.165161,2
22,-632.285767,2
24,-634.759766,2
23,-636.880371,2
32,-639.000977,2
33,-641.828430,2
30,-643.595581,2
33,-646.069580,2
30,-648.190186,2
40,-650.310791,2
38,-653.138245,2
39,-655.258789,2
40,-657.379395,2
42,-659.853394,2
47,-661.620544,2
46,-664.447998,2
50,-666.568604,2
44,-668.689209,2
50,-671.163208,2
51,-673.283813,2
47,-675.757812,2
50,-677.878418,2
45,-679.999023,2
52,-682.473022,2
51,-684.593628,2
54,-687.067627,2
54,-689.541626,2
54,-691.662231,2
59,-693.782837,2
55,-695.903442,2
59,-698.377441,2
58,-700.851440,2
61,-702.972046,2
59,-705.092651,2
59,-707.566650,2
55,-709.687256,2
52,-712.161255,2
50,-714.281860,2
45,-716.402466,2
42,-718.876465,2
32,-720.997070,2
28,-723.117676,2
25,-725.591675,2
21,-727.712280,2
19,-730.186279,2
11,-732.306885,2
21,-734.427490,2
34,-737.254944,2
20,-739.022095,2
-54,-741.496094,2
-57,-743.616699,2
-31,-745.737305,2
6,-748.564758,2
6,-750.685303,2
7,-752.805908,2
12,-754.926514,2
30,-757.047119,2
27,-759.874573,2
23,-761.995117,2
22,-764.115723,2
27,-766.589722,2
12,-768.356873,2
10,-770.830872,2
3,-772.951416,2
5,-775.425415,2
18,-777.899414,2
5,-780.020020,2
-1,-782.140625,2
-1,-784.261230,2
-18,-786.735229,2
-24,-788.855835,2
-28,-791.329834,2
-35,-793.450439,2
-49,-795.924438,2
-46,-798.045044,2
-45,-800.165649,2
-50,-802.639648,2
-48,-804.760254,2
-39,-807.234253,2
-37,-809.354858,2
-32,-811.475464,2
-30,-813.949463,2
-29,-816.070068,2
-30,-818.544067,2
-28,-820.664673,2
-21,-822.785278,2
-22,-824.905884,2
-26,-827.026489,2
-22,-829.853943,2
-18,-831.974487,2
-18,-834.095093,2
-18,-836.569092,2
-21,-838.689697,2
-18,-840.810303,2
-16,-842.930908,2
-17,-845.404907,2
-15,-847.878906,2
-15,-849.999512,2
-12,-852.120117,2
-15,-854.240723,2
-15,-856.714722,2
-23,-858.835327,2
-19,-861.309326,2
-16,-863.429932,2
-18,-865.550537,2
-17,-868.024536,2
-18,-870.145142,2
-15,-872.619141,2
-16,-874.739746,2
-19,-877.213745,2
-15,-878.980896,2
-12,-881.454895,2
-12,-883.928894,2
-19,-886.049438,2
-20,-888.523438,2
-6,-890.644043,2
-7,-892.764648,2
-7,-895.238647,2
-5,-897.359253,2
-5,-899.833252,2
-7,-901.953857,2
-8,-904.074463,2
-7,-906.901917,2
-10,-909.022461,2
-12,-911.143066,2
-8,-913.263672,2
-8,-915.384277,2
-10,-918.211731,2
-11,-920.332275,2
-9,-922.452881,2
-4,-924.926880,2
-6,-927.047485,2
-6,-929.521484,2
-7,-931.642090,2
-6,-933.762695,2
-7,-936.236694,2
-6,-938.357300,2
-5,-940.831299,2
-5,-942.951904,2
-1,-945.072510,2
-2,-947.546509,2
-4,-949.667114,2
-3,-952.141113,2
-3,-954.615112,2
-3,-956.735718,2
-3,-958.856323,2
-1,-960.976929,2
-4,-963.450928,2
-5,-965.571533,2
-2,-968.045532,2
-4,-970.166138,2
-4,-972.640137,2
0,-974.407288,2
1,-976.881287,2
-1,-979.355286,2
0,-981.475830,2
6,-983.949829,2
9,-986.070435,2
8,-988.191040,2
10,-990.665039,2
10,-992.785645,2
11,-995.259644,2
9,-997.380249,2
6,-999.500854,2
4,-1001.974854,2
3,-1004.095459,2
2,-1006.569458,2
3,-1008.690063,2
-3,-1010.810669,2
-5,-1013.284668,2
-10,-1015.051819,2
-12,-1017.879272,2
-17,-1019.999878,2
-18,-1022.120483,2
-20,-1024.594482,2
-20,-1027.068481,2
-20,-1029.542480,2
-20,-1031.663086,2
-20,-1033.783691,2
-20,-1036.257690,2
-20,-1038.378296,2
-20,-1040.498901,2
-20,-1042.619507,2
-20,-1044.740112,2
-20,-1046.860718,2
-20,-1048.981323,2
-20,-1051.455322,2
-20,-1053.222412,2
-20,-1056.049805,2
-20,-1057.816895,2
-20,-1059.937500,2
-20,-1062.058105,2
-20,-1064.178711,2
-20,-1066.652710,2
-20,-1068.773315,2
-20,-1070.893921,2
-20,-1073.367920,2
-20,-1075.135010,2
-20,-1077.609009,2
-20,-1079.376099,2
-20,-1081.850098,2
-20,-1083.617188,2
-20,-1086.091187,2
-20,-1088.211792,2
-20,-1090.685791,2
-20,-1092.806396,2
-20,-1094.927002,2
-20,-1097.047607,2
-20,-1099.168213,2
-20,-1101.288818,2
-20,-1103.409424,2
-20,-1105.883423,2
-20,-1108.004028,2
-20,-1110.478027,2
-20,-1112.245117,2
-20,-1114.719116,2
-20,-1117.193115,2
-20,-1118.960205,2
-20,-1121.434204,2
-20,-1123.554810,2
-20,-1126.028809,2
-20,-1128.149414,2
-20,-1130.270020,2
-20,-1132.744019,2
-20,-1134.864624,2
-20,-1136.985229,2
-20,-1139.459229,2
-20,-1141.579834,2
-20,-1144.053833,2
-20,-1146.174438,2
-20,-1148.295044,2
-20,-1150.769043,2
-20,-1153.243042,2
-20,-1155.363647,2
-20,-1157.484253,2
-20,-1159.604858,2
-20,-1162.078857,2
-20,-1164.552856,2
-20,-1166.319946,2
-20,-1168.793945,2
-20,-1170.914551,2
-20,-1173.388550,2
-20,-1175.862549,2
-20,-1177.983154,2
-20,-1180.457153,2
-20,-1182.224243,2
-20,-1184.698242,2
-20,-1187.172241,2
-20,-1189.292847,2
-20,-1191.766846,2
-20,-1193.887451,2
-20,-1196.008057,2
-20,-1198.482056,2
-20,-1200.249146,2
-20,-1203.076538,2
-20,-1205.197144,2
-20,-1207.317749,2
-20,-1210.145142,2
-20,-1211.912231,2
-20,-1214.386230,2
-20,-1216.506836,2
-20,-1218.627441,2
-20,-1221.454834,2
-20,-1223.575439,2
-20,-1225.696045,2
-20,-1227.816650,2
-20,-1229.937256,2
-20,-1232.764648,2
-20,-1234.885254,2
-20,-1237.005859,2
-20,-1239.479858,2
-20,-1241.246948,2
-20,-1244.074341,2
-20,-1246.194946,2
-20,-1248.315552,2
-20,-1250.789551,2
-20,-1252.910156,2
-20,-1255.384155,2
-20,-1257.858154,2
-20,-1259.625244,2
-20,-1262.099243,2
-20,-1264.219849,2
-20,-1266.693848,2
-20,-1269.167847,2
-20,-1271.288452,2
-20,-1273.409058,2
-20,-1275.529663,2
-20,-1278.003662,2
-20,-1280.477661,2
-20,-1282.598267,2
-20,-1284.718872,2
-20,-1287.192871,2
-20,-1289.666870,2
-20,-1291.787476,2
-20,-1293.908081,2
-20,-1296.382080,2
-20,-1298.502686,2
-20,-1300.976685,2
-20,-1303.097290,2
-20,-1305.571289,2
-20,-1307.338379,2
-20,-1309.812378,2
-20,-1312.286377,2
-20,-1314.406982,2
-20,-1316.880981,2
-20,-1318.648071,2
-20,-1321.122070,2
-20,-1323.596069,2
-20,-1325.363159,2
-20,-1328.190552,2
-20,-1330.311157,2
-20,-1332.431763,2
-20,-1334.552368,2
-20,-1336.672974,2
-20,-1339.500366,2
-20,-1341.620972,2
-20,-1343.741577,2
-20,-1345.862183,2
-20,-1347.982788,2
-20,-1350.810181,2
-20,-1352.577271,2
-20,-1355.051270,2
-20,-1357.525269,2
-20,-1359.292358,2
-20,-1362.119751,2
-20,-1364.240356,2
-20,-1366.360962,2
-20,-1368.834961,2
-20,-1370.602051,2
-20,-1373.076050,2
-20,-1375.196655,2
-20,-1377.670654,2
-20,-1380.144653,2
-20,-1382.265259,2
-20,-1384.385864,2
-20,-1386.506470,2
-20,-1388.980469,2
-20,-1391.454468,2
-20,-1393.575073,2
-20,-1395.695679,2
-20,-1398.169678,2
-20,-1400.643677,2
-20,-1402.764282,2
-20,-1404.884888,2
-20,-1407.005493,2
-20,-1409.479492,2
-20,-1411.953491,2
-20,-1414.074097,2
-20,-1416.548096,2
-20,-1418.315186,2
-20,-1420.789185,2
-20,-1423.263184,2
-20,-1425.383789,2
-20,-1427.857788,2
-20,-1429.978394,2
-20,-1432.098999,2
-20,-1434.926392,2
-20,-1436.693481,2
-20,-1439.167480,2
-20,-1441.288086,2
-20,-1443.408691,2
-20,-1446.236084,2
-20,-1448.356689,2
-20,-1450.477295,2
-20,-1452.951294,2
-20,-1454.718384,2
-20,-1457.545776,2
-20,-1459.666382,2
-20,-1461.786987,2
-20,-1464.614380,2
-20,-1466.734985,2
-20,-1468.855591,2
-20,-1470.976196,2
-20,-1473.096802,2
-20,-1475.924194,2
-20,-1477.691284,2
-20,-1480.165283,2
-20,-1482.639282,2
-20,-1484.759888,2
-20,-1487.233887,2
-20,-1489.000977,2
-20,-1491.474976,2
-20,-1493.948975,2
-20,-1496.069580,2
-20,-1498.543579,2
-20,-1501.017578,2
-20,-1503.138184,2
-20,-1505.258789,2
-20,-1507.379395,2
-20,-1509.853394,2
-20,-1512.327393,2
-20,-1514.447998,2
-20,-1516.568604,2
-20,-1519.042603,2
-20,-1521.163208,2
-20,-1523.637207,2
-20,-1525.757812,2
-20,-1527.878418,2
-20,-1530.352417,2
-20,-1532.826416,2
-20,-1534.947021,2
-20,-1537.067627,2
-20,-1539.188232,2
-20,-1541.662231,2
-20,-1544.136230,2
-20,-1546.256836,2
-20,-1548.730835,2
-20,-1550.851440,2
-20,-1552.972046,2
-20,-1555.446045,2
-20,-1557.566650,2
-20,-1560.040649,2
-20,-1562.161255,2
-20,-1564.281860,2
-20,-1567.109253,2
-20,-1568.876343,2
-20,-1571.350342,2
-20,-1573.470947,2
-20,-1575.591553,2
-20,-1578.418945,2
-20,-1580.539551,2
-20,-1582.660156,2
-20,-1584.780762,2
-20,-1586.901367,2
-20,-1589.728760,2
-20,-1591.849365,2
-20,-1593.969971,2
-20,-1596.443970,2
-20,-1598.564575,2
-20,-1601.038574,2
-20,-1603.159180,2
-20,-1605.279785,2
-20,-1607.753784,2
-20,-1609.874390,2
-20,-1612.348389,2
-20,-1614.822388,2
-20,-1616.589478,2
-20,-1619.063477,2
-20,-1621.184082,2
-20,-1623.658081,2
-20,-1625.778687,2
-20,-1628.252686,2
-20,-1630.373291,2
-20,-1632.493896,2
-20,-1634.967896,2
-20,-1637.441895,2
-20,-1639.562500,2
-20,-1641.683105,2
-20,-1644.157104,2
-20,-1645.924194,2
-20,-1648.398193,2
-20,-1650.872192,2
-20,-1652.992798,2
-20,-1655.466797,2
-20,-1657.940796,2
-20,-1659.707886,2
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
0,0.000000,0
