ジャイロセンサ角速度, 走行距離, フロア検知ステータス　
6,725.587891,0
0,725.941345,0
5,727.001648,0
3,727.355103,0
2,728.415405,0
-5,728.768860,0
-9,729.829163,0
0,730.536011,0
-2,731.242859,0
-3,731.949707,0
-2,733.010010,0
5,733.363464,0
3,734.423767,0
1,734.777222,0
3,735.837524,0
5,736.190979,0
6,737.251282,0
0,737.958130,0
4,738.664978,0
3,739.371826,0
0,740.078674,0
-2,740.785522,0
0,741.492371,0
5,742.552673,0
-2,742.906128,0
5,743.966431,0
3,744.673279,0
-1,745.380127,0
-4,746.086975,0
17,746.793823,0
27,747.500671,0
19,748.207520,0
22,748.914368,0
17,749.621216,0
12,750.328064,0
11,751.034912,0
5,752.095215,0
-11,752.448669,0
-11,753.155518,0
-20,753.862366,0
-10,754.569214,0
-10,755.629517,0
12,755.982971,0
6,756.689819,0
-8,757.396667,0
4,757.750122,0
0,758.456970,0
-14,759.163818,0
-22,759.163818,0
-22,759.870667,0
-25,760.577515,0
-44,760.577515,0
-45,761.284363,0
-45,761.284363,0
-37,761.637817,0
-25,761.637817,0
-3,761.637817,0
11,761.637817,0
20,761.637817,0
33,761.284363,0
44,760.930908,0
43,760.930908,0
49,760.577454,0
52,760.223999,0
50,759.870544,0
47,759.517090,0
51,758.810242,0
50,758.456787,0
38,758.103333,0
29,757.749878,0
21,757.043030,0
20,756.689575,0
15,755.982727,0
15,755.629272,0
19,755.275818,0
15,754.568970,0
20,753.862122,0
21,753.155273,0
22,752.094971,0
24,751.741516,0
21,750.681213,0
25,749.974365,0
21,749.267517,0
16,747.853821,0
16,747.500366,0
10,746.440063,0
-3,745.379761,0
3,744.672913,0
-12,743.259216,0
-17,742.552368,0
-22,741.138672,0
-8,740.078369,0
17,738.664673,0
55,737.250977,0
83,736.190674,0
136,735.130371,0
156,733.716675,0
158,732.656372,0
160,731.242676,0
165,730.535828,0
159,729.475525,0
132,728.768677,0
115,728.061829,0
101,727.001526,0
108,727.001526,0
88,726.294678,0
71,725.941223,0
31,725.941223,0
3,725.941223,0
-8,725.941223,0
-36,725.941223,0
-73,726.294678,0
-85,0.000000,1
-101,0.706858,1
-91,0.706858,1
-61,0.706858,1
-66,0.706858,1
-51,0.706858,1
-3,0.706858,1
7,0.706858,1
18,0.353429,1
30,0.353429,1
25,0.353429,1
29,0.353429,1
29,0.000000,1
9,-0.353429,1
0,-0.353429,1
0,-0.353429,1
0,-0.706858,1
-1,-0.706858,1
-5,-1.060287,1
2,-1.060287,1
6,-1.060287,1
12,-1.060287,1
18,-1.060287,1
19,-1.413717,1
20,-1.413717,1
20,-1.767146,1
17,-1.767146,1
15,-2.120575,1
17,-2.120575,1
19,-2.120575,1
20,-2.120575,1
23,-2.120575,1
25,-2.474004,1
27,-2.474004,1
27,-2.474004,1
28,-2.474004,1
31,-2.474004,1
32,-2.474004,1
33,-2.474004,1
33,-2.474004,1
33,-2.474004,1
34,-2.474004,1
36,-1.767146,1
38,-1.767146,1
40,-1.413716,1
41,-1.060287,1
42,-1.060287,1
43,-0.706858,1
45,0.000000,1
46,0.353429,1
48,0.706859,1
48,1.767146,1
58,2.120575,1
55,3.180863,1
15,3.887721,1
-13,4.594579,1
-45,5.654867,1
-67,6.715154,1
-92,7.422012,1
-92,8.482300,1
-88,9.189158,1
-89,10.249446,1
-79,10.956305,1
-17,11.663163,1
-9,12.370022,1
6,13.076880,1
32,13.430309,1
40,14.137168,1
51,14.490597,1
83,14.844026,1
84,15.550884,1
89,16.257742,1
91,16.964600,1
68,17.318029,1
44,18.024887,1
14,18.731745,1
3,19.438602,1
-5,20.498890,1
3,21.205748,1
14,21.912605,1
22,22.619463,1
24,23.679750,1
32,24.740038,1
45,25.446896,1
41,0.000000,2
23,1.060287,2
9,1.767146,2
-4,2.827433,2
-25,3.887721,2
-35,4.948009,2
-60,5.654867,2
-60,7.068583,2
-59,7.775442,2
-51,9.189158,2
-47,9.896017,2
-45,11.309733,2
-39,12.370021,2
-33,13.430308,2
-24,14.490596,2
-19,15.550883,2
-18,16.964600,2
-19,18.378317,2
-21,19.438604,2
-30,20.498892,2
-36,21.559179,2
-43,22.972897,2
-63,24.033184,2
-66,25.446901,2
-62,26.860619,2
-62,28.274336,2
-68,29.688053,2
-70,31.101770,2
-63,32.162056,2
-53,33.222343,2
-41,34.636059,2
-39,36.049774,2
-23,36.756634,2
-17,38.170349,2
-17,39.584064,2
-11,40.997780,2
-5,42.058067,2
-12,43.118355,2
-12,44.178642,2
-22,45.238930,2
-23,46.652645,2
-18,48.066360,2
-27,48.773220,2
-37,50.186935,2
-32,51.247223,2
-25,52.307510,2
-15,53.721226,2
-15,54.781513,2
-14,55.488373,2
-6,56.548660,2
5,57.962376,2
3,59.022663,2
5,59.729523,2
4,60.789810,2
10,61.850098,2
19,62.556957,2
13,63.617245,2
12,64.677536,2
9,66.091255,2
8,66.798111,2
10,67.858398,2
9,68.918686,2
2,69.625542,2
1,71.039261,2
8,71.746117,2
4,73.159836,2
6,73.866692,2
9,74.926979,2
11,75.987267,2
17,77.047554,2
18,78.107841,2
15,78.814697,2
17,80.228416,2
12,81.288704,2
13,82.348991,2
12,83.055847,2
10,84.469566,2
8,85.529854,2
4,86.590141,2
1,88.003860,2
8,88.710716,2
2,90.124435,2
0,91.184723,2
3,92.598442,2
4,93.658730,2
9,94.719017,2
3,96.132736,2
4,97.193024,2
2,98.253311,2
5,99.667030,2
7,101.080750,2
-4,102.494469,2
-6,103.908188,2
-5,105.321907,2
-2,106.735626,2
-8,108.149345,2
-15,109.563065,2
-14,110.976784,2
-7,112.390503,2
-10,113.804222,2
-20,115.217941,2
-18,116.631660,2
-8,118.045380,2
-8,119.459099,2
-15,120.872818,2
-19,122.286537,2
-13,123.700256,2
-17,125.113976,2
-15,127.234550,2
-17,128.648270,2
-16,130.061981,2
-6,131.829132,2
-8,133.242844,2
-17,135.009995,2
-24,136.423706,2
-12,137.837418,2
-20,139.604568,2
-20,141.018280,2
-14,143.138855,2
-13,144.552567,2
-20,145.966278,2
-22,147.733429,2
-17,149.147141,2
-16,150.914291,2
-18,152.328003,2
-19,154.095154,2
-15,155.862305,2
-21,157.276016,2
-18,159.043167,2
-14,160.456879,2
-15,162.224030,2
-14,163.637741,2
-15,165.404892,2
-10,167.172043,2
-14,168.585754,2
-11,169.999466,2
-8,171.766617,2
-20,173.533768,2
-18,174.947479,2
-13,176.714630,2
-13,178.481781,2
-22,179.895493,2
-16,181.662643,2
-9,183.076355,2
-18,184.843506,2
-21,186.257217,2
-15,187.670929,2
-17,189.791504,2
-18,191.205215,2
-11,192.972366,2
-11,194.386078,2
-13,195.799789,2
-6,197.213501,2
-9,198.627213,2
-5,200.040924,2
-4,202.161499,2
-16,203.575211,2
-13,204.988922,2
-9,206.756073,2
-8,208.523224,2
-11,209.936935,2
-10,211.350647,2
-5,212.764359,2
-7,214.178070,2
-5,215.591782,2
-7,217.005493,2
-8,218.772644,2
-6,220.186356,2
-7,221.600067,2
-8,223.013779,2
-11,224.780930,2
-10,226.194641,2
-10,227.608353,2
-10,229.375504,2
-13,230.789215,2
-7,232.202927,2
-3,233.616638,2
-9,235.030350,2
-13,236.444061,2
-4,237.857773,2
-8,239.624924,2
-14,241.392075,2
-14,242.805786,2
-4,244.219498,2
-5,245.633209,2
-9,247.046921,2
-8,248.460632,2
-8,249.874344,2
-10,251.288055,2
-15,252.701767,2
-12,254.115479,2
-11,255.882629,2
-14,257.296356,2
-11,258.710083,2
-10,260.123810,2
-4,261.537537,2
-8,262.951263,2
-6,264.364990,2
-9,265.778717,2
-9,267.192444,2
-9,268.606171,2
-9,270.019897,2
-9,271.433624,2
-12,272.847351,2
-18,274.261078,2
-11,275.674805,2
-6,277.088531,2
-20,278.148804,2
-18,279.562531,2
-10,280.976257,2
-2,282.389984,2
-4,283.803711,2
-14,284.864014,2
-10,286.277740,2
-4,287.691467,2
-14,289.105194,2
-18,290.518921,2
-8,291.932648,2
-10,293.346375,2
-10,294.406677,2
-18,295.466980,2
-11,296.880707,2
-6,297.587555,2
-10,299.001282,2
-11,300.415009,2
-11,301.828735,2
-9,302.889038,2
-9,303.949341,2
-7,305.009644,2
-9,306.069946,2
42,307.483673,2
59,308.543945,2
65,309.250793,2
60,310.311096,2
48,311.371399,2
30,312.078247,2
9,313.138550,2
-3,314.198853,2
-23,314.905701,2
-52,315.966003,2
-67,317.026306,2
-73,317.733154,2
-79,318.793457,2
-69,319.500305,2
-69,320.207153,2
-53,320.914001,2
-51,321.620850,2
-37,321.620850,2
-7,322.327698,2
0,322.327698,2
4,322.681122,2
10,323.034546,2
29,322.681122,2
43,322.681122,2
62,322.681122,2
74,322.327698,2
81,321.974274,2
75,321.974274,2
62,321.620850,2
48,321.620850,2
52,321.267426,2
57,321.267426,2
70,321.267426,2
59,321.267426,2
51,320.914001,2
60,320.914001,2
65,320.914001,2
44,320.914001,2
21,320.914001,2
2,320.914001,2
-17,320.914001,2
-30,321.267426,2
-34,321.267426,2
-33,321.267426,2
-25,320.914001,2
-21,320.914001,2
-12,320.914001,2
1,320.914001,2
6,320.914001,2
8,320.914001,2
5,320.207153,2
5,319.853729,2
6,319.500305,2
11,319.500305,2
11,319.146881,2
15,318.440033,2
19,318.086609,2
23,317.733185,2
29,317.026337,2
34,316.319489,2
39,315.612640,2
41,315.259216,2
41,314.198914,2
41,313.845490,2
41,312.785217,2
40,312.431793,2
35,311.371521,2
33,310.664673,2
27,309.957825,2
19,309.250977,2
18,308.544128,2
15,307.837280,2
10,306.776978,2
-1,305.716675,2
2,305.009827,2
9,304.302979,2
1,302.889252,2
2,302.182404,2
2,300.768677,2
-6,299.708374,2
-22,298.648071,2
-25,297.234344,2
-42,296.174072,2
-57,295.113770,2
-57,293.700043,2
-55,292.286316,2
-33,291.226013,2
64,289.812286,2
154,288.398560,2
154,286.984833,2
160,285.217682,2
162,283.803955,2
160,282.743652,2
140,281.683350,2
83,280.623047,2
66,279.562744,2
78,278.855896,2
94,277.795593,2
78,277.442169,2
48,276.381897,2
30,276.381897,2
-40,275.321594,2
-51,274.968170,2
-59,0.000000,3
-79,-0.706858,3
-91,-1.060287,3
-101,-1.767146,3
-96,-2.474004,3
-67,-2.827433,3
-70,-3.887721,3
-68,-4.241150,3
-60,-4.948008,3
-51,-5.654866,3
-52,-6.715154,3
-54,-7.068583,3
2,-8.128870,3
32,-8.835729,3
48,-9.542587,3
69,-10.249446,3
72,-10.956305,3
69,-12.016592,3
61,-12.723451,3
40,-13.783738,3
28,-14.844026,3
8,-15.904313,3
18,-16.611172,3
14,-18.024889,3
12,-19.438606,3
5,-20.498894,3
23,-21.559181,3
46,-22.619469,3
64,-24.033186,3
87,-25.446903,3
102,-26.507191,3
105,-27.920908,3
105,-29.334625,3
103,-30.394913,3
100,-31.808630,3
88,-33.222347,3
76,-34.989494,3
80,-36.756641,3
89,-38.170357,3
79,-39.584072,3
74,-41.351219,3
90,-42.764935,3
104,-44.532082,3
113,-45.945797,3
129,-48.066372,3
141,-49.480087,3
143,-51.247234,3
150,-52.660950,3
159,-54.781525,3
156,-56.548672,3
149,-58.315819,3
154,-59.729534,3
149,-61.850109,3
144,-63.970684,3
150,-65.384399,3
151,-67.504974,3
145,-69.272118,3
157,-71.039261,3
164,-72.806404,3
173,-74.926979,3
179,-76.694122,3
190,-78.461266,3
193,-80.581841,3
207,-82.348984,3
210,-84.116127,3
208,-86.236702,3
208,-88.357277,3
218,-90.124420,3
227,-91.891563,3
237,-94.012138,3
242,-96.132713,3
244,-97.899857,3
271,-100.020432,3
270,-101.787575,3
269,-103.908150,3
254,-105.675293,3
276,-107.795868,3
281,-109.916443,3
259,-111.683586,3
273,-113.804161,3
266,-115.571304,3
265,-117.691879,3
265,-119.812454,3
273,-121.579597,3
268,-123.700172,3
273,-125.467316,3
273,-127.234459,3
276,-129.708466,3
273,-131.122177,3
273,-133.596176,3
274,-135.363327,3
303,-137.130478,3
299,-139.251053,3
308,-141.018204,3
307,-142.785355,3
308,-144.905930,3
309,-146.673080,3
315,-148.440231,3
334,-150.560806,3
279,-152.327957,3
353,-154.095108,3
366,-156.215683,3
321,-157.982834,3
405,-159.749985,3
422,-161.870560,3
488,-163.637711,3
451,-165.404861,3
371,-167.525436,3
394,-169.292587,3
393,-171.059738,3
403,-172.826889,3
474,-174.947464,3
465,-176.361176,3
435,-178.481750,3
453,-180.602325,3
441,-182.016037,3
435,-183.783188,3
423,-185.903763,3
436,-187.670914,3
436,-189.084625,3
500,-191.205200,3
1,-192.972351,3
1,-194.739502,3
-229,-196.153214,3
-335,-197.920364,3
-52,-200.040939,3
127,-201.808090,3
141,-203.221802,3
-15,-204.988953,3
-113,-207.109528,3
-78,-208.523239,3
-33,-210.290390,3
-33,-212.057541,3
-82,-214.178116,3
-78,-215.591827,3
48,-217.712402,3
145,-219.126114,3
138,-221.246689,3
107,-223.013840,3
110,-224.780991,3
98,-226.194702,3
47,-228.315277,3
-11,-230.082428,3
33,-231.849579,3
-62,-233.616730,3
-182,-235.383881,3
-162,-237.151031,3
13,-238.918182,3
-46,-240.685333,3
-104,-242.452484,3
-38,-244.219635,3
7,-245.986786,3
78,-248.107361,3
77,-249.521072,3
68,-251.641647,3
8,-253.055359,3
19,-255.175934,3
19,-256.943085,3
-46,-258.710236,3
-29,-260.477386,3
-12,-262.244537,3
-9,-264.011688,3
24,-265.778839,3
8,-267.545990,3
34,-269.313141,3
10,-271.080292,3
31,-272.847443,3
19,-274.968018,3
0,-276.381744,3
-15,-278.502319,3
-30,-280.269470,3
-20,-282.036621,3
-22,-283.450348,3
11,-285.570923,3
18,-287.338074,3
21,-289.105225,3
22,-290.872375,3
13,-292.639526,3
3,-294.406677,3
-2,-296.173828,3
-10,-298.294403,3
-19,-300.061554,3
0,-301.475281,3
5,-303.242432,3
8,-305.363007,3
26,-307.130157,3
24,-308.897308,3
20,-310.311035,3
11,-312.431610,3
3,-314.198761,3
-8,-315.965912,3
-13,-317.733063,3
-8,-319.500214,3
-6,-321.267365,3
7,-323.034515,3
12,-325.155090,3
12,-326.922241,3
11,-328.689392,3
8,-330.103119,3
-2,-332.223694,3
-2,-333.990845,3
-7,-335.404572,3
-1,-337.171722,3
0,-339.292297,3
7,-341.059448,3
9,-342.826599,3
11,-344.593750,3
9,-346.360901,3
8,-348.128052,3
2,-349.895203,3
2,-351.662354,3
-5,-353.782928,3
-3,-355.196655,3
4,-356.963806,3
7,-359.084381,3
3,-360.851532,3
3,-362.265259,3
5,-364.032410,3
4,-366.152985,3
-1,-367.920135,3
5,-369.333862,3
3,-371.101013,3
1,-373.221588,3
8,-374.988739,3
7,-376.402466,3
2,-378.169617,3
5,-380.290192,3
3,-382.057343,3
-2,-383.471069,3
3,-385.591644,3
0,-387.005371,3
3,-389.125946,3
7,-390.539673,3
-1,-392.660248,3
0,-394.427399,3
7,-396.194550,3
2,-397.608276,3
0,-399.728851,3
6,-401.142578,3
2,-403.263153,3
3,-404.676880,3
2,-406.797455,3
7,-408.564606,3
3,-410.331757,3
5,-411.745483,3
5,-413.866058,3
3,-415.633209,3
5,-417.400360,3
8,-418.814087,3
3,-420.934662,3
5,-422.701813,3
8,-424.468964,3
0,-425.882690,3
0,-428.003265,3
5,-429.770416,3
3,-431.537567,3
3,-432.951294,3
2,-435.071869,3
3,-436.839020,3
6,-438.606171,3
7,-440.019897,3
7,-442.140472,3
5,-443.907623,3
3,-445.674774,3
6,-447.088501,3
5,-449.209076,3
-3,-450.976227,3
1,-452.743378,3
5,-454.157104,3
5,-455.924255,3
8,-458.044830,3
5,-459.811981,3
3,-461.579132,3
5,-463.346283,3
6,-465.113434,3
0,-466.880585,3
2,-468.647736,3
2,-470.414886,3
5,-472.182037,3
5,-473.949188,3
5,-475.716339,3
0,-477.483490,3
4,-479.250641,3
4,-481.017792,3
4,-482.784943,3
4,-484.905518,3
5,-486.319244,3
3,-488.086395,3
6,-489.853546,3
6,-491.974121,3
0,-493.387848,3
3,-495.154999,3
5,-496.922150,3
3,-499.042725,3
5,-500.456451,3
5,-502.223602,3
5,-503.990753,3
6,-506.111328,3
7,-507.525055,3
3,-509.292206,3
5,-511.059357,3
2,-513.179932,3
-1,-514.947083,3
0,-516.360779,3
3,-518.127930,3
1,-520.248535,3
5,-521.662231,3
5,-523.429382,3
5,-525.196533,3
6,-527.317139,3
6,-529.084290,3
4,-530.851440,3
2,-532.265137,3
-1,-534.385742,3
0,-536.152893,3
4,-537.920044,3
2,-539.333740,3
2,-541.454346,3
5,-543.221497,3
8,-544.988647,3
2,-546.402344,3
4,-548.522949,3
5,-550.290100,3
1,-552.057251,3
3,-553.824402,3
5,-555.591553,3
-1,-557.358704,3
2,-559.125854,3
6,-560.539551,3
-1,-562.660156,3
4,-564.427307,3
3,-566.194458,3
3,-568.315063,3
4,-569.728760,3
3,-571.495911,3
2,-573.263062,3
3,-575.030212,3
0,-576.797363,3
3,-578.564514,3
4,-580.331665,3
8,-582.452271,3
1,-583.865967,3
7,-585.633118,3
1,-587.400269,3
0,-589.167419,3
5,-590.934570,3
2,-592.701721,3
0,-594.468872,3
3,-596.589478,3
4,-598.003174,3
-3,-599.770325,3
3,-601.537476,3
9,-603.658081,3
0,-605.071777,3
3,-606.838928,3
7,-608.606079,3
0,-610.726685,3
4,-612.140381,3
4,-613.907532,3
1,-615.674683,3
1,-617.795288,3
2,-619.208984,3
4,-620.976135,3
3,-622.743286,3
2,-624.510437,3
0,-626.277588,3
1,-628.044739,3
4,-629.811890,3
4,-631.932495,3
6,-633.346191,3
0,-635.466797,3
3,-636.880493,3
2,-638.647644,3
4,-640.414795,3
2,-642.181946,3
6,-643.949097,3
5,-645.716248,3
4,-647.483398,3
2,-649.604004,3
2,-651.017700,3
-3,-652.784851,3
4,-654.552002,3
2,-656.672607,3
0,-658.086304,3
8,-659.853455,3
7,-661.620605,3
2,-663.741211,3
3,-665.154907,3
5,-666.922058,3
-1,-668.689209,3
2,-670.456360,3
1,-672.576904,3
-1,-673.990601,3
7,-675.757751,3
7,-677.524902,3
2,-679.292053,3
5,-681.059204,3
5,-682.826355,3
2,-684.593506,3
1,-686.714111,3
10,-688.127808,3
-2,-689.894958,3
9,-691.662109,3
16,-693.782715,3
-1,-695.196411,3
6,-696.610107,3
5,-698.730713,3
2,-700.851318,3
6,-702.265015,3
4,-703.678711,3
0,-705.799316,3
3,-707.919922,3
2,-709.333618,3
6,-710.747314,3
3,-712.867920,3
4,-714.988525,3
3,-716.402222,3
7,-717.815918,3
7,-719.936523,3
-2,-722.057129,3
-6,-723.470825,3
-7,-724.884521,3
-6,-727.005127,3
5,-729.125732,3
8,-730.539429,3
9,-731.953125,3
0,-734.073730,3
5,-736.194336,3
25,-737.608032,3
0,-739.375183,3
2,-741.142334,3
1,-743.262939,3
4,-744.676636,3
11,-746.443787,3
7,-748.210938,3
-3,-750.331543,3
6,-751.745239,3
7,-753.865845,3
7,-755.632996,3
-4,-757.400146,3
5,-758.813843,3
9,-760.580994,3
-4,-762.348145,3
-5,-764.468750,3
7,-765.882446,3
5,-768.003052,3
4,-769.770203,3
5,-771.537354,3
5,-772.951050,3
2,-774.718201,3
6,-776.838745,3
3,-778.605896,3
5,-780.019592,3
7,-781.786743,3
4,-783.907349,3
-2,-785.674500,3
5,-787.088196,3
6,-789.208740,3
3,-790.975891,3
3,-792.743042,3
0,-794.156738,3
3,-795.923889,3
7,-798.044434,3
8,-799.811584,3
3,-801.225281,3
1,-803.345825,3
4,-805.112976,3
5,-806.880127,3
4,-808.647278,3
0,-810.414429,3
5,-812.181580,3
7,-813.948730,3
1,-815.362427,3
8,-817.483032,3
4,-819.250183,3
2,-821.017334,3
6,-822.784485,3
3,-824.551636,3
0,-826.318787,3
5,-828.085938,3
7,-829.499634,3
0,-831.620239,3
4,-833.387390,3
0,-835.154541,3
9,-836.921692,3
7,-838.688843,3
5,-840.455994,3
1,-842.223145,3
0,-843.990295,3
2,-845.757446,3
-7,-847.524597,3
-21,-849.291748,3
36,-851.058899,3
4,-852.826050,3
3,-854.946655,3
10,-856.360352,3
4,-858.127502,3
-2,-859.894653,3
9,-861.661804,3
5,-863.428955,3
3,-865.196106,3
9,-866.963257,3
6,-868.730408,3
1,-870.497559,3
4,-872.264709,3
4,-874.385254,3
0,-875.798950,3
3,-877.566101,3
9,-879.333252,3
0,-880.746948,3
3,-882.867554,3
4,-884.634705,3
9,-886.401855,3
3,-888.522461,3
4,-889.936157,3
3,-891.703308,3
2,-893.470459,3
4,-895.237610,3
2,-897.004761,3
8,-898.771912,3
4,-900.539062,3
4,-902.306213,3
4,-904.073364,3
6,-905.840515,3
2,-907.607666,3
3,-909.374817,3
3,-911.141968,3
4,-912.909119,3
5,-914.676270,3
4,-916.443420,3
5,-918.210571,3
8,-919.977722,3
5,-921.744873,3
4,-923.512024,3
5,-925.279175,3
4,-926.692871,3
9,-928.813477,3
9,-930.580627,3
0,-932.347778,3
6,-933.761475,3
11,-935.882080,3
5,-937.649231,3
5,-939.416382,3
10,-940.830078,3
4,-942.950684,3
3,-944.717834,3
9,-946.131531,3
2,-947.898682,3
7,-950.019287,3
8,-951.786438,3
3,-953.200134,3
2,-954.967285,3
2,-957.087891,3
-16,-958.855042,3
-9,-960.268738,3
-9,-962.035889,3
10,-964.156494,3
12,-965.923645,3
7,-967.337341,3
-6,-969.104492,3
-6,-971.225098,3
-10,-972.992249,3
-7,-974.405945,3
-11,-976.173096,3
-3,-978.293701,3
-7,-980.060852,3
-15,-981.474548,3
-12,-983.241699,3
-16,-985.008850,3
-18,-987.129395,3
-22,-988.543091,3
-21,-990.310242,3
-38,-992.430786,3
-38,-993.844482,3
-50,-995.611633,3
-50,-997.378784,3
-75,-998.792480,3
-78,-1000.559631,3
-90,-1002.326782,3
-95,-1004.093933,3
-110,-1006.214478,3
-109,-1007.628174,3
-125,-1009.041870,3
-125,-1010.809021,3
-150,-1012.222717,3
-154,-1013.989868,3
-159,-1015.757019,3
-167,-1017.524170,3
-185,-1018.937866,3
-187,-1021.058472,3
-187,-1022.472168,3
-214,-1024.239258,3
-214,-1025.652954,3
-227,-1027.420044,3
-227,-1029.187134,3
-253,-1030.954224,3
-254,-1032.721313,3
-270,-1034.488403,3
-279,-1035.902100,3
-279,-1038.022705,3
-295,-1039.789795,3
-317,-1041.556885,3
-331,-1042.970581,3
-341,-1044.737671,3
-351,-1046.858276,3
-359,-1048.271973,3
-358,-1050.392578,3
-381,-1051.806274,3
-381,-1053.926880,3
-381,-1055.693970,3
-325,-1057.461060,3
-297,-1059.228149,3
-206,-1060.995239,3
-212,-1062.762329,3
-209,-1064.882935,3
-204,-1066.296631,3
-190,-1068.063721,3
-292,-1069.830811,3
-292,-1071.951416,3
-294,-1073.365112,3
-294,-1075.485718,3
-270,-1077.252808,3
-270,-1079.019897,3
-318,-1080.786987,3
-309,-1082.907593,3
-329,-1084.321289,3
-333,-1086.088379,3
-344,-1087.855469,3
-353,-1089.976074,3
-353,-1091.389771,3
-349,-1093.510376,3
-349,-1095.277466,3
-358,-1096.691162,3
-352,-1098.811768,3
-363,-1100.578857,3
-363,-1102.345947,3
-364,-1103.759644,3
-366,-1105.880249,3
-366,-1108.000854,3
-348,-1109.414551,3
-345,-1111.535156,3
-356,-1113.302246,3
-348,-1115.069336,3
-348,-1116.483032,3
-347,-1118.250122,3
-339,-1120.370728,3
-339,-1122.137817,3
-329,-1123.904907,3
-324,-1126.025513,3
-324,-1127.439209,3
-313,-1129.206299,3
-313,-1130.973389,3
-313,-1132.740479,3
-296,-1134.507568,3
-291,-1136.274658,3
-291,-1138.041748,3
-290,-1139.808838,3
-287,-1141.575928,3
-287,-1143.696533,3
-268,-1145.463623,3
-268,-1146.877319,3
-248,-1148.644409,3
-235,-1150.765015,3
-241,-1152.532104,3
-231,-1153.945801,3
-231,-1156.066406,3
-204,-1157.833496,3
-204,-1159.600586,3
-201,-1161.014282,3
-201,-1163.134888,3
-181,-1164.901978,3
-185,-1166.669067,3
-181,-1168.082764,3
-171,-1170.203369,3
-169,-1171.970459,3
-170,-1173.737549,3
-170,-1175.504639,3
-166,-1177.271729,3
-166,-1179.038818,3
-155,-1180.805908,3
-157,-1182.572998,3
-160,-1184.340088,3
-158,-1186.107178,3
-152,-1187.874268,3
-155,-1189.641357,3
-155,-1191.408447,3
-144,-1193.175537,3
-144,-1195.296143,3
-139,-1196.709839,3
-138,-1198.476929,3
-139,-1200.244019,3
-132,-1202.364624,3
-132,-1203.778320,3
-128,-1205.545410,3
-128,-1207.312500,3
-120,-1209.433105,3
-119,-1211.200195,3
-119,-1212.613892,3
-112,-1214.380981,3
-115,-1216.501587,3
-112,-1218.268677,3
-112,-1219.682373,3
-104,-1221.449463,3
-104,-1223.570068,3
-97,-1225.337158,3
-95,-1227.104248,3
-91,-1228.517944,3
-88,-1230.638550,3
-81,-1232.405640,3
-77,-1233.819336,3
-77,-1235.939941,3
-72,-1237.707031,3
-72,-1239.474121,3
-71,-1241.241211,3
-73,-1243.008301,3
-65,-1244.775391,3
-66,-1246.542480,3
-62,-1248.309570,3
-58,-1250.076660,3
-58,-1251.843750,3
-48,-1253.610840,3
-48,-1255.377930,3
-53,-1257.145020,3
-50,-1258.912109,3
-45,-1260.679199,3
-50,-1262.446289,3
-49,-1264.566895,3
-45,-1265.980591,3
-50,-1267.747681,3
-50,-1269.514771,3
-43,-1271.281860,3
-46,-1273.048950,3
-50,-1274.816040,3
-50,-1276.583130,3
-49,-1278.703735,3
-49,-1280.470825,3
-41,-1281.884521,3
-41,-1283.651611,3
-40,-1285.772217,3
-40,-1287.185913,3
-38,-1288.953003,3
-37,-1290.720093,3
-39,-1292.840698,3
-42,-1294.607788,3
-37,-1296.374878,3
-38,-1297.788574,3
-42,-1299.909180,3
-43,-1301.676270,3
-41,-1303.089966,3
-44,-1304.857056,3
-47,-1306.977661,3
-46,-1308.744751,3
-54,-1310.511841,3
-54,-1311.925537,3
-51,-1314.046143,3
-52,-1315.813232,3
-51,-1317.226929,3
-52,-1318.994019,3
-50,-1321.114624,3
-49,-1322.881714,3
-46,-1324.295410,3
-46,-1326.062500,3
-43,-1328.183105,3
-45,-1329.950195,3
-43,-1331.363892,3
-43,-1333.130981,3
-43,-1335.251587,3
-43,-1336.665283,3
-41,-1338.432373,3
-41,-1340.199463,3
-41,-1342.320068,3
-38,-1343.733765,3
-40,-1345.500854,3
-42,-1347.267944,3
-36,-1349.388550,3
-39,-1350.802246,3
-36,-1352.569336,3
-33,-1354.336426,3
-33,-1356.103516,3
-33,-1357.870605,3
-26,-1359.637695,3
-26,-1361.404785,3
-31,-1363.171875,3
-25,-1364.938965,3
-23,-1366.706055,3
-28,-1368.473145,3
-22,-1369.886841,3
-18,-1372.007446,3
-20,-1373.774536,3
-19,-1375.541626,3
-17,-1376.955322,3
-12,-1379.075928,3
-10,-1380.843018,3
-7,-1382.610107,3
-3,-1384.023804,3
-2,-1386.144409,3
2,-1387.911499,3
-2,-1389.325195,3
1,-1391.092285,3
-1,-1393.212891,3
-4,-1394.979980,3
1,-1396.393677,3
0,-1398.160767,3
-1,-1400.281372,3
-1,-1402.048462,3
-1,-1403.462158,3
-6,-1405.229248,3
-7,-1406.996338,3
-7,-1409.116943,3
-5,-1410.530640,3
-4,-1412.297729,3
2,-1414.064819,3
0,-1416.185425,3
3,-1417.599121,3
6,-1419.366211,3
3,-1421.133301,3
6,-1423.253906,3
7,-1424.667603,3
4,-1426.081299,3
-3,-1428.201904,3
-1,-1430.322510,3
-4,-1431.736206,3
-17,-1433.149902,3
-17,-1435.270508,3
-23,-1437.391113,3
-23,-1438.804810,3
-24,-1440.218506,3
-24,-1442.339111,3
-27,-1444.106201,3
-27,-1445.873291,3
-23,-1447.286987,3
