反射光センサー, ジャイロ角度, ジャイロセンサ角速度,ターン,P,モータ角位置
0,0,16,0,0,13555
0,0,31,0,0,13558
0,0,10,0,0,13562
0,0,30,0,0,13565
0,0,15,0,0,13568
0,0,18,0,0,13572
0,0,21,0,0,13575
0,0,22,0,0,13579
0,0,19,0,0,13582
0,0,19,0,0,13585
0,0,29,0,0,13588
0,0,6,0,0,13592
0,0,22,0,0,13595
0,0,22,0,0,13599
0,0,24,0,0,13602
0,0,24,0,0,13605
0,0,22,0,0,13608
0,0,21,0,0,13612
0,0,17,0,0,13615
0,0,25,0,0,13619
0,0,20,0,0,13622
0,0,29,0,0,13626
0,0,15,0,0,13629
0,0,15,0,0,13632
0,0,18,0,0,13635
0,0,20,0,0,13639
0,0,25,0,0,13642
0,0,21,0,0,13646
0,0,21,0,0,13649
0,0,11,0,0,13652
0,0,23,0,0,13655
0,0,23,0,0,13659
0,0,26,0,0,13662
0,0,23,0,0,13666
0,0,16,0,0,13669
0,0,16,0,0,13672
0,0,11,0,0,13676
0,0,29,0,0,13679
0,0,20,0,0,13682
0,0,22,0,0,13685
0,0,24,0,0,13689
0,0,14,0,0,13692
0,0,15,0,0,13696
0,0,22,0,0,13699
0,0,30,0,0,13702
0,0,22,0,0,13705
0,0,27,0,0,13708
0,0,18,0,0,13712
0,0,21,0,0,13715
0,0,20,0,0,13719
0,0,23,0,0,13722
0,0,22,0,0,13725
0,0,26,0,0,13728
0,0,25,0,0,13732
0,0,14,0,0,13735
0,0,31,0,0,13738
0,0,14,0,0,13742
0,0,23,0,0,13746
0,0,23,0,0,13748
0,0,28,0,0,13752
0,0,23,0,0,13755
0,0,4,0,0,13758
0,0,32,0,0,13762
0,0,14,0,0,13765
0,0,27,0,0,13769
0,0,25,0,0,13772
0,0,9,0,0,13775
0,0,15,0,0,13778
0,0,22,0,0,13782
0,0,17,0,0,13785
0,0,11,0,0,13789
0,0,29,0,0,13792
0,0,27,0,0,13795
0,0,21,0,0,13798
0,0,9,0,0,13802
0,0,21,0,0,13805
0,0,25,0,0,13809
0,0,22,0,0,13812
0,0,25,0,0,13816
0,0,13,0,0,13819
0,0,20,0,0,13822
0,0,19,0,0,13825
0,0,24,0,0,13828
0,0,10,0,0,13832
0,0,30,0,0,13836
0,0,24,0,0,13839
0,0,11,0,0,13842
0,0,25,0,0,13846
0,0,17,0,0,13849
0,0,26,0,0,13852
0,0,23,0,0,13856
0,0,29,0,0,13859
0,0,22,0,0,13862
0,0,20,0,0,13866
0,0,34,0,0,13869
0,0,16,0,0,13872
0,0,23,0,0,13876
0,0,17,0,0,13879
0,0,23,0,0,13882
0,0,21,0,0,13886
0,0,22,0,0,13889
0,0,17,0,0,13892
0,0,22,0,0,13896
0,0,20,0,0,13899
0,0,19,0,0,13902
0,0,7,0,0,13906
0,0,26,0,0,13909
0,0,25,0,0,13912
0,0,21,0,0,13916
0,0,24,0,0,13919
0,0,11,0,0,13922
0,0,23,0,0,13926
0,0,15,0,0,13929
0,0,27,0,0,13932
0,0,18,0,0,13936
0,0,21,0,0,13939
0,0,30,0,0,13942
0,0,11,0,0,13946
0,0,28,0,0,13949
0,0,10,0,0,13952
0,0,27,0,0,13956
0,0,19,0,0,13959
0,0,27,0,0,13962
0,0,27,0,0,13966
0,0,16,0,0,13969
0,0,23,0,0,13972
0,0,17,0,0,13976
0,0,30,0,0,13979
0,0,14,0,0,13982
0,0,33,0,0,13986
0,0,16,0,0,13989
0,0,24,0,0,13992
0,0,21,0,0,13996
0,0,16,0,0,13999
0,0,32,0,0,14002
0,0,24,0,0,14006
0,0,28,0,0,14009
0,0,5,0,0,14012
0,0,24,0,0,14016
0,0,22,0,0,14019
0,0,24,0,0,14022
0,0,28,0,0,14026
0,0,16,0,0,14029
0,0,19,0,0,14032
0,0,16,0,0,14036
0,0,30,0,0,14039
0,0,18,0,0,14042
0,0,30,0,0,14046
0,0,22,0,0,14049
0,0,12,0,0,14052
0,0,21,0,0,14056
0,0,16,0,0,14059
0,0,31,0,0,14062
0,0,13,0,0,14066
0,0,24,0,0,14069
0,0,13,0,0,14072
0,0,27,0,0,14076
0,0,23,0,0,14079
0,0,16,0,0,14082
0,0,31,0,0,14086
0,0,18,0,0,14089
0,0,13,0,0,14092
0,0,19,0,0,14096
0,0,25,0,0,14099
0,0,20,0,0,14102
0,0,24,0,0,14106
0,0,13,0,0,14109
0,0,27,0,0,14112
0,0,20,0,0,14116
0,0,25,0,0,14119
0,0,23,0,0,14122
0,0,10,0,0,14126
0,0,30,0,0,14129
0,0,22,0,0,14132
0,0,20,0,0,14136
0,0,12,0,0,14139
0,0,26,0,0,14142
0,0,20,0,0,14146
0,0,19,0,0,14149
0,0,25,0,0,14152
0,0,14,0,0,14156
0,0,24,0,0,14159
0,0,19,0,0,14162
0,0,23,0,0,14166
0,0,16,0,0,14169
0,0,20,0,0,14172
0,0,19,0,0,14176
0,0,17,0,0,14179
0,0,23,0,0,14182
0,0,12,0,0,14186
0,0,25,0,0,14189
0,0,22,0,0,14192
0,0,27,0,0,14196
0,0,13,0,0,14199
0,0,20,0,0,14202
0,0,23,0,0,14206
0,0,14,0,0,14209
0,0,35,0,0,14212
0,0,18,0,0,14216
0,0,16,0,0,14219
0,0,22,0,0,14222
0,0,24,0,0,14226
0,0,21,0,0,14229
0,0,21,0,0,14232
0,0,19,0,0,14236
0,0,36,0,0,14239
0,0,21,0,0,14242
0,0,12,0,0,14246
0,0,22,0,0,14249
0,0,17,0,0,14252
0,0,36,0,0,14256
0,0,12,0,0,14259
0,0,19,0,0,14262
0,0,21,0,0,14266
0,0,20,0,0,14269
0,0,18,0,0,14272
0,0,19,0,0,14276
0,0,31,0,0,14279
0,0,9,0,0,14282
0,0,24,0,0,14286
0,0,26,0,0,14289
0,0,18,0,0,14292
0,0,14,0,0,14296
0,0,24,0,0,14299
0,0,27,0,0,14302
0,0,14,0,0,14306
0,0,29,0,0,14309
0,0,14,0,0,14312
0,0,19,0,0,14316
0,0,18,0,0,14320
0,0,30,0,0,14323
0,0,21,0,0,14326
0,0,10,0,0,14329
0,0,29,0,0,14332
0,0,13,0,0,14336
0,0,22,0,0,14340
0,0,18,0,0,14343
0,0,26,0,0,14346
0,0,11,0,0,14349
0,0,26,0,0,14352
0,0,19,0,0,14356
0,0,21,0,0,14359
0,0,27,0,0,14363
0,0,19,0,0,14366
0,0,18,0,0,14370
0,0,13,0,0,14373
0,0,27,0,0,14376
0,0,17,0,0,14379
0,0,26,0,0,14383
0,0,28,0,0,14386
0,0,13,0,0,14390
0,0,22,0,0,14393
0,0,20,0,0,14396
0,0,17,0,0,14399
0,0,21,0,0,14402
0,0,24,0,0,14406
0,0,22,0,0,14410
0,0,18,0,0,14413
0,0,15,0,0,14416
0,0,21,0,0,14419
0,0,27,0,0,14422
0,0,21,0,0,14426
0,0,28,0,0,14429
0,0,17,0,0,14432
0,0,18,0,0,14436
0,0,18,0,0,14440
0,0,24,0,0,14443
0,0,24,0,0,14446
0,0,26,0,0,14449
0,0,21,0,0,14452
0,0,19,0,0,14456
0,0,23,0,0,14459
0,0,17,0,0,14462
0,0,28,0,0,14466
0,0,21,0,0,14469
0,0,26,0,0,14472
0,0,23,0,0,14476
0,0,7,0,0,14479
0,0,27,0,0,14482
0,0,22,0,0,14486
0,0,23,0,0,14489
0,0,15,0,0,14492
0,0,22,0,0,14496
0,0,12,0,0,14499
0,0,26,0,0,14502
0,0,17,0,0,14506
0,0,24,0,0,14509
0,0,14,0,0,14512
0,0,20,0,0,14516
0,0,26,0,0,14519
0,0,13,0,0,14522
0,0,34,0,0,14526
0,0,14,0,0,14529
0,0,26,0,0,14532
0,0,19,0,0,14536
0,0,15,0,0,14539
0,0,28,0,0,14542
0,0,14,0,0,14546
0,0,30,0,0,14549
0,0,15,0,0,14552
0,0,35,0,0,14556
0,0,18,0,0,14559
0,0,21,0,0,14562
0,0,16,0,0,14566
0,0,21,0,0,14569
0,0,24,0,0,14572
0,0,13,0,0,14576
0,0,34,0,0,14579
0,0,23,0,0,14583
0,0,20,0,0,14586
0,0,14,0,0,14589
0,0,19,0,0,14592
0,0,23,0,0,14596
0,0,19,0,0,14599
0,0,16,0,0,14603
0,0,17,0,0,14606
0,0,33,0,0,14609
0,0,12,0,0,14613
0,0,26,0,0,14616
0,0,17,0,0,14619
0,0,25,0,0,14623
0,0,21,0,0,14626
0,0,23,0,0,14630
0,0,26,0,0,14633
0,0,15,0,0,14636
0,0,36,0,0,14640
0,0,6,0,0,14642
0,0,20,0,0,14646
0,0,16,0,0,14650
0,0,26,0,0,14653
0,0,21,0,0,14656
0,0,18,0,0,14660
0,0,25,0,0,14663
0,0,10,0,0,14666
0,0,21,0,0,14670
0,0,23,0,0,14673
0,0,22,0,0,14676
0,0,11,0,0,14680
0,0,30,0,0,14683
0,0,23,0,0,14686
0,0,14,0,0,14690
0,0,15,0,0,14693
0,0,25,0,0,14696
0,0,24,0,0,14700
0,0,11,0,0,14703
0,0,31,0,0,14706
0,0,15,0,0,14710
0,0,23,0,0,14713
0,0,15,0,0,14716
0,0,14,0,0,14720
0,0,23,0,0,14723
0,0,30,0,0,14726
0,0,36,0,0,14730
0,0,5,0,0,14733
0,0,31,0,0,14736
0,0,24,0,0,14740
0,0,22,0,0,14743
0,0,21,0,0,14746
0,0,18,0,0,14750
0,0,18,0,0,14753
0,0,13,0,0,14756
0,0,31,0,0,14760
0,0,20,0,0,14763
0,0,22,0,0,14766
0,0,20,0,0,14770
0,0,13,0,0,14773
0,0,22,0,0,14776
0,0,20,0,0,14780
0,0,24,0,0,14783
0,0,25,0,0,14786
0,0,14,0,0,14789
0,0,18,0,0,14793
0,0,24,0,0,14796
0,0,18,0,0,14800
0,0,24,0,0,14803
0,0,25,0,0,14806
0,0,26,0,0,14809
0,0,24,0,0,14812
0,0,15,0,0,14816
0,0,23,0,0,14819
0,0,19,0,0,14823
0,0,28,0,0,14826
0,0,15,0,0,14829
0,0,24,0,0,14832
0,0,23,0,0,14836
0,0,24,0,0,14839
0,0,23,0,0,14842
0,0,16,0,0,14846
0,0,27,0,0,14849
0,0,12,0,0,14852
0,0,25,0,0,14856
0,0,20,0,0,14859
0,0,16,0,0,14862
0,0,23,0,0,14866
0,0,34,0,0,14869
0,0,23,0,0,14873
0,0,11,0,0,14876
0,0,19,0,0,14879
0,0,8,0,0,14882
0,0,26,0,0,14886
0,0,23,0,0,14889
0,0,23,0,0,14892
0,0,16,0,0,14896
0,0,16,0,0,14899
0,0,22,0,0,14902
0,0,16,0,0,14906
0,0,24,0,0,14909
0,0,16,0,0,14912
0,0,28,0,0,14916
0,0,8,0,0,14919
0,0,23,0,0,14922
0,0,24,0,0,14926
0,0,25,0,0,14929
0,0,24,0,0,14932
0,0,21,0,0,14936
0,0,19,0,0,14939
0,0,14,0,0,14942
0,0,29,0,0,14946
0,0,20,0,0,14949
0,0,27,0,0,14952
0,0,22,0,0,14956
0,0,18,0,0,14959
0,0,20,0,0,14962
0,0,21,0,0,14966
0,0,23,0,0,14969
0,0,17,0,0,14972
0,0,34,0,0,14976
0,0,19,0,0,14979
0,0,15,0,0,14982
0,0,22,0,0,14986
0,0,25,0,0,14989
0,0,17,0,0,14992
0,0,20,0,0,14996
0,0,29,0,0,14999
0,0,11,0,0,15002
0,0,24,0,0,15006
0,0,21,0,0,15009
0,0,17,0,0,15012
0,0,23,0,0,15016
0,0,22,0,0,15019
0,0,24,0,0,15022
0,0,11,0,0,15026
0,0,25,0,0,15029
0,0,18,0,0,15032
0,0,25,0,0,15036
0,0,23,0,0,15039
0,0,23,0,0,15043
0,0,20,0,0,15046
0,0,10,0,0,15049
0,0,26,0,0,15052
0,0,23,0,0,15056
0,0,25,0,0,15060
0,0,21,0,0,15063
0,0,16,0,0,15066
0,0,13,0,0,15069
0,0,26,0,0,15072
0,0,19,0,0,15076
0,0,27,0,0,15079
0,0,23,0,0,15083
0,0,10,0,0,15086
0,0,17,0,0,15090
0,0,19,0,0,15093
0,0,24,0,0,15096
0,0,16,0,0,15099
0,0,34,0,0,15102
0,0,9,0,0,15106
0,0,27,0,0,15110
0,0,23,0,0,15113
0,0,15,0,0,15116
0,0,31,0,0,15119
0,0,12,0,0,15122
0,0,23,0,0,15126
0,0,18,0,0,15129
0,0,27,0,0,15132
0,0,16,0,0,15136
0,0,27,0,0,15139
0,0,27,0,0,15142
0,0,9,0,0,15146
0,0,26,0,0,15149
0,0,16,0,0,15152
0,0,24,0,0,15156
0,0,22,0,0,15159
0,0,26,0,0,15162
0,0,21,0,0,15166
0,0,18,0,0,15169
0,0,24,0,0,15172
0,0,14,0,0,15176
0,0,23,0,0,15179
0,0,22,0,0,15182
0,0,26,0,0,15186
0,0,17,0,0,15189
0,0,29,0,0,15192
0,0,25,0,0,15196
0,0,8,0,0,15199
0,0,29,0,0,15202
0,0,19,0,0,15206
0,0,23,0,0,15209
0,0,18,0,0,15212
0,0,11,0,0,15216
0,0,11,0,0,15219
0,0,25,0,0,15222
0,0,23,0,0,15226
0,0,29,0,0,15229
0,0,22,0,0,15232
0,0,11,0,0,15236
0,0,28,0,0,15239
0,0,10,0,0,15242
0,0,29,0,0,15246
0,0,18,0,0,15249
0,0,9,0,0,15252
0,0,22,0,0,15256
0,0,10,0,0,15259
0,0,22,0,0,15262
0,0,21,0,0,15266
0,0,28,0,0,15269
0,0,14,0,0,15272
0,0,26,0,0,15276
0,0,14,0,0,15279
0,0,30,0,0,15282
0,0,22,0,0,15286
0,0,14,0,0,15289
0,0,27,0,0,15292
0,0,7,0,0,15296
0,0,31,0,0,15299
0,0,15,0,0,15302
0,0,19,0,0,15306
0,0,23,0,0,15309
0,0,24,0,0,15312
0,0,24,0,0,15316
0,0,13,0,0,15319
0,0,23,0,0,15322
0,0,16,0,0,15326
0,0,22,0,0,15329
0,0,22,0,0,15332
0,0,26,0,0,15336
0,0,17,0,0,15339
0,0,18,0,0,15342
0,0,23,0,0,15346
0,0,18,0,0,15349
0,0,23,0,0,15352
0,0,16,0,0,15356
0,0,26,0,0,15359
0,0,19,0,0,15362
0,0,15,0,0,15366
0,0,20,0,0,15369
0,0,28,0,0,15372
0,0,16,0,0,15376
0,0,18,0,0,15379
0,0,19,0,0,15382
0,0,21,0,0,15386
0,0,14,0,0,15389
0,0,22,0,0,15392
0,0,32,0,0,15396
0,0,7,0,0,15399
0,0,25,0,0,15402
0,0,18,0,0,15406
0,0,27,0,0,15409
0,0,16,0,0,15412
0,0,16,0,0,15416
0,0,27,0,0,15419
0,0,10,0,0,15423
0,0,36,0,0,15426
0,0,2,0,0,15429
0,0,30,0,0,15432
0,0,30,0,0,15436
0,0,21,0,0,15439
0,0,24,0,0,15443
0,0,6,0,0,15446
0,0,27,0,0,15449
0,0,18,0,0,15453
0,0,34,0,0,15456
0,0,14,0,0,15459
0,0,33,0,0,15462
0,0,31,0,0,15466
0,0,2,0,0,15469
0,0,24,0,0,15473
0,0,24,0,0,15476
0,0,27,0,0,15479
0,0,21,0,0,15482
0,0,21,0,0,15486
0,0,20,0,0,15489
0,0,19,0,0,15492
0,0,23,0,0,15496
0,0,19,0,0,15499
0,0,23,0,0,15502
0,0,17,0,0,15506
0,0,16,0,0,15509
0,0,20,0,0,15512
0,0,25,0,0,15516
0,0,16,0,0,15519
0,0,29,0,0,15522
0,0,23,0,0,15526
0,0,11,0,0,15529
0,0,30,0,0,15532
0,0,13,0,0,15536
0,0,28,0,0,15539
0,0,21,0,0,15542
0,0,22,0,0,15546
0,0,17,0,0,15549
0,0,17,0,0,15552
0,0,32,0,0,15556
0,0,16,0,0,15559
0,0,30,0,0,15562
0,0,13,0,0,15566
0,0,25,0,0,15569
0,0,29,0,0,15572
0,0,18,0,0,15576
0,0,19,0,0,15579
0,0,28,0,0,15582
0,0,6,0,0,15586
0,0,21,0,0,15589
0,0,25,0,0,15592
0,0,15,0,0,15596
0,0,23,0,0,15599
0,0,17,0,0,15602
0,0,27,0,0,15606
0,0,13,0,0,15609
0,0,15,0,0,15612
0,0,12,0,0,15616
0,0,16,0,0,15619
0,0,28,0,0,15622
0,0,25,0,0,15626
0,0,24,0,0,15629
0,0,9,0,0,15632
0,0,24,0,0,15636
0,0,14,0,0,15639
0,0,27,0,0,15642
0,0,18,0,0,15646
0,0,28,0,0,15649
0,0,25,0,0,15652
0,0,13,0,0,15656
0,0,24,0,0,15659
0,0,17,0,0,15662
0,0,24,0,0,15666
0,0,26,0,0,15669
0,0,18,0,0,15672
0,0,14,0,0,15676
0,0,19,0,0,15679
0,0,33,0,0,15682
0,0,15,0,0,15686
0,0,22,0,0,15689
0,0,18,0,0,15692
0,0,23,0,0,15696
0,0,17,0,0,15699
0,0,20,0,0,15702
0,0,24,0,0,15706
0,0,27,0,0,15709
0,0,25,0,0,15712
0,0,16,0,0,15716
0,0,20,0,0,15719
0,0,18,0,0,15722
0,0,20,0,0,15726
0,0,19,0,0,15729
0,0,28,0,0,15732
0,0,21,0,0,15736
0,0,11,0,0,15739
0,0,24,0,0,15742
0,0,22,0,0,15746
0,0,18,0,0,15749
0,0,23,0,0,15752
0,0,25,0,0,15756
0,0,16,0,0,15759
0,0,21,0,0,15762
0,0,19,0,0,15766
0,0,19,0,0,15769
0,0,22,0,0,15772
0,0,27,0,0,15776
0,0,23,0,0,15779
0,0,13,0,0,15782
0,0,24,0,0,15786
0,0,15,0,0,15789
0,0,32,0,0,15792
0,0,12,0,0,15796
0,0,20,0,0,15799
0,0,31,0,0,15802
0,0,17,0,0,15806
0,0,27,0,0,15809
0,0,12,0,0,15812
0,0,44,0,0,15816
0,0,9,0,0,15819
0,0,31,0,0,15822
0,0,28,0,0,15826
0,0,12,0,0,15829
0,0,39,0,0,15832
0,0,12,0,0,15836
0,0,30,0,0,15839
0,0,11,0,0,15842
0,0,25,0,0,15846
0,0,4,0,0,15849
0,0,17,0,0,15852
0,0,34,0,0,15856
0,0,12,0,0,15859
0,0,28,0,0,15862
0,0,14,0,0,15865
0,0,21,0,0,15869
0,0,27,0,0,15872
0,0,19,0,0,15876
0,0,18,0,0,15879
0,0,16,0,0,15882
0,0,24,0,0,15885
0,0,26,0,0,15888
0,0,13,0,0,15892
0,0,25,0,0,15895
0,0,23,0,0,15898
0,0,20,0,0,15902
0,0,25,0,0,15905
0,0,15,0,0,15908
0,0,21,0,0,15912
0,0,26,0,0,15915
0,0,12,0,0,15918
0,0,25,0,0,15922
0,0,21,0,0,15925
0,0,19,0,0,15928
0,0,17,0,0,15932
0,0,18,0,0,15935
0,0,28,0,0,15938
0,0,24,0,0,15942
0,0,23,0,0,15945
0,0,20,0,0,15948
0,0,15,0,0,15952
0,0,22,0,0,15955
0,0,28,0,0,15958
0,0,23,0,0,15962
0,0,16,0,0,15965
0,0,14,0,0,15968
0,0,15,0,0,15972
0,0,23,0,0,15975
0,0,26,0,0,15978
0,0,18,0,0,15982
0,0,25,0,0,15985
0,0,23,0,0,15988
0,0,17,0,0,15992
0,0,28,0,0,15995
0,0,21,0,0,15998
0,0,22,0,0,16002
0,0,23,0,0,16005
0,0,11,0,0,16008
0,0,24,0,0,16012
0,0,10,0,0,16015
0,0,36,0,0,16018
0,0,14,0,0,16022
0,0,22,0,0,16025
0,0,21,0,0,16028
0,0,16,0,0,16032
0,0,26,0,0,16035
0,0,17,0,0,16038
0,0,24,0,0,16042
0,0,17,0,0,16045
0,0,24,0,0,16048
0,0,15,0,0,16052
0,0,15,0,0,16055
0,0,25,0,0,16058
0,0,14,0,0,16062
0,0,24,0,0,16065
0,0,21,0,0,16068
0,0,16,0,0,16072
0,0,22,0,0,16075
0,0,21,0,0,16078
0,0,22,0,0,16082
0,0,23,0,0,16085
0,0,14,0,0,16088
0,0,22,0,0,16092
0,0,22,0,0,16095
0,0,23,0,0,16099
0,0,16,0,0,16102
0,0,20,0,0,16105
0,0,31,0,0,16108
0,0,10,0,0,16112
0,0,26,0,0,16115
0,0,17,0,0,16119
0,0,19,0,0,16122
0,0,26,0,0,16125
0,0,18,0,0,16128
0,0,30,0,0,16132
0,0,8,0,0,16135
0,0,23,0,0,16138
0,0,15,0,0,16142
0,0,30,0,0,16145
0,0,22,0,0,16149
0,0,20,0,0,16152
0,0,21,0,0,16155
0,0,12,0,0,16158
0,0,33,0,0,16162
0,0,15,0,0,16165
0,0,28,0,0,16169
0,0,26,0,0,16172
0,0,27,0,0,16175
0,0,19,0,0,16178
0,0,14,0,0,16182
0,0,28,0,0,16185
0,0,22,0,0,16189
0,0,26,0,0,16192
0,0,14,0,0,16195
0,0,24,0,0,16198
0,0,16,0,0,16202
0,0,22,0,0,16205
0,0,16,0,0,16208
0,0,21,0,0,16212
0,0,28,0,0,16215
0,0,15,0,0,16218
0,0,26,0,0,16222
0,0,5,0,0,16225
0,0,26,0,0,16228
0,0,17,0,0,16232
0,0,28,0,0,16235
0,0,21,0,0,16238
0,0,12,0,0,16242
0,0,21,0,0,16245
0,0,24,0,0,16248
0,0,24,0,0,16252
0,0,17,0,0,16255
0,0,32,0,0,16258
0,0,18,0,0,16262
0,0,7,0,0,16265
0,0,26,0,0,16268
0,0,25,0,0,16272
0,0,23,0,0,16275
0,0,22,0,0,16278
0,0,21,0,0,16282
0,0,11,0,0,16285
0,0,27,0,0,16288
0,0,23,0,0,16292
0,0,18,0,0,16295
0,0,23,0,0,16298
0,0,19,0,0,16302
0,0,15,0,0,16305
0,0,20,0,0,16308
0,0,29,0,0,16312
0,0,23,0,0,16315
0,0,25,0,0,16318
0,0,18,0,0,16322
0,0,18,0,0,16325
0,0,16,0,0,16328
0,0,23,0,0,16332
0,0,28,0,0,16335
0,0,9,0,0,16338
0,0,23,0,0,16342
0,0,20,0,0,16345
0,0,16,0,0,16348
0,0,23,0,0,16352
0,0,22,0,0,16355
0,0,17,0,0,16358
0,0,28,0,0,16362
0,0,19,0,0,16365
0,0,10,0,0,16368
0,0,20,0,0,16372
0,0,23,0,0,16375
0,0,26,0,0,16378
0,0,14,0,0,16382
0,0,25,0,0,16385
0,0,11,0,0,16388
0,0,20,0,0,16392
0,0,23,0,0,16395
0,0,17,0,0,16398
0,0,24,0,0,16402
0,0,19,0,0,16405
0,0,26,0,0,16408
0,0,8,0,0,16412
0,0,19,0,0,16415
0,0,28,0,0,16418
0,0,24,0,0,16422
0,0,23,0,0,16425
0,0,18,0,0,16428
0,0,22,0,0,16432
0,0,20,0,0,16435
0,0,24,0,0,16438
0,0,21,0,0,16442
0,0,20,0,0,16445
0,0,19,0,0,16448
0,0,13,0,0,16452
0,0,21,0,0,16455
0,0,16,0,0,16458
0,0,29,0,0,16462
0,0,20,0,0,16465
0,0,21,0,0,16468
0,0,21,0,0,16472
0,0,21,0,0,16475
0,0,17,0,0,16478
0,0,27,0,0,16482
0,0,23,0,0,16485
0,0,17,0,0,16488
0,0,23,0,0,16492
0,0,18,0,0,16495
0,0,31,0,0,16498
0,0,14,0,0,16502
0,0,22,0,0,16505
0,0,19,0,0,16508
0,0,29,0,0,16512
0,0,12,0,0,16515
0,0,20,0,0,16518
0,0,31,0,0,16522
0,0,9,0,0,16525
0,0,30,0,0,16528
0,0,9,0,0,16532
0,0,13,0,0,16535
0,0,22,0,0,16538
0,0,21,0,0,16542
0,0,32,0,0,16545
0,0,8,0,0,16548
0,0,36,0,0,16552
0,0,12,0,0,16555
0,0,15,0,0,16558
0,0,16,0,0,16562
0,0,23,0,0,16565
0,0,28,0,0,16568
0,0,11,0,0,16572
0,0,28,0,0,16575
0,0,12,0,0,16578
0,0,17,0,0,16582
0,0,21,0,0,16585
0,0,22,0,0,16588
0,0,21,0,0,16592
0,0,16,0,0,16595
0,0,21,0,0,16598
0,0,14,0,0,16602
0,0,23,0,0,16605
0,0,24,0,0,16608
0,0,22,0,0,16612
0,0,10,0,0,16615
0,0,23,0,0,16618
0,0,21,0,0,16622
0,0,21,0,0,16625
0,0,24,0,0,16628
0,0,22,0,0,16632
0,0,23,0,0,16635
0,0,18,0,0,16638
0,0,20,0,0,16642
0,0,15,0,0,16645
0,0,29,0,0,16648
0,0,18,0,0,16652
0,0,26,0,0,16655
0,0,22,0,0,16658
0,0,15,0,0,16662
0,0,25,0,0,16665
0,0,23,0,0,16668
0,0,20,0,0,16672
0,0,18,0,0,16675
0,0,25,0,0,16678
0,0,17,0,0,16682
0,0,24,0,0,16685
0,0,27,0,0,16688
0,0,8,0,0,16692
0,0,23,0,0,16695
0,0,26,0,0,16698
0,0,24,0,0,16702
0,0,18,0,0,16705
0,0,23,0,0,16708
0,0,13,0,0,16712
0,0,31,0,0,16715
0,0,17,0,0,16718
0,0,22,0,0,16722
0,0,18,0,0,16725
0,0,14,0,0,16728
0,0,34,0,0,16732
0,0,16,0,0,16735
0,0,26,0,0,16738
0,0,15,0,0,16742
0,0,22,0,0,16745
0,0,26,0,0,16748
0,0,15,0,0,16752
0,0,24,0,0,16755
0,0,24,0,0,16758
0,0,22,0,0,16762
0,0,12,0,0,16765
0,0,26,0,0,16768
0,0,10,0,0,16772
0,0,27,0,0,16775
0,0,25,0,0,16778
0,0,14,0,0,16782
0,0,23,0,0,16785
0,0,20,0,0,16788
0,0,21,0,0,16792
0,0,16,0,0,16795
0,0,26,0,0,16798
0,0,18,0,0,16802
0,0,20,0,0,16805
0,0,14,0,0,16808
0,0,17,0,0,16812
0,0,22,0,0,16815
0,0,22,0,0,16818
0,0,28,0,0,16822
0,0,12,0,0,16825
0,0,26,0,0,16828
0,0,8,0,0,16832
0,0,23,0,0,16835
0,0,30,0,0,16839
0,0,21,0,0,16842
0,0,29,0,0,16845
0,0,12,0,0,16848
0,0,27,0,0,16852
0,0,11,0,0,16855
0,0,22,0,0,16858
0,0,23,0,0,16862
0,0,20,0,0,16865
0,0,27,0,0,16868
0,0,18,0,0,16872
0,0,14,0,0,16875
0,0,13,0,0,16878
0,0,24,0,0,16882
0,0,25,0,0,16886
0,0,24,0,0,16888
0,0,20,0,0,16892
0,0,19,0,0,16895
0,0,18,0,0,16898
0,0,22,0,0,16902
0,0,16,0,0,16905
0,0,26,0,0,16909
0,0,25,0,0,16912
0,0,13,0,0,16915
0,0,24,0,0,16918
0,0,14,0,0,16922
0,0,33,0,0,16925
0,0,18,0,0,16928
0,0,21,0,0,16932
0,0,26,0,0,16935
0,0,14,0,0,16938
0,0,24,0,0,16942
0,0,21,0,0,16945
0,0,22,0,0,16948
0,0,12,0,0,16952
0,0,31,0,0,16955
0,0,23,0,0,16958
0,0,1,0,0,16962
0,0,32,0,0,16965
0,0,27,0,0,16968
0,0,12,0,0,16972
0,0,26,0,0,16975
0,0,25,0,0,16978
0,0,14,0,0,16982
0,0,21,0,0,16985
0,0,19,0,0,16988
0,0,24,0,0,16992
0,0,24,0,0,16995
0,0,19,0,0,16998
0,0,22,0,0,17002
0,0,12,0,0,17005
0,0,29,0,0,17008
0,0,17,0,0,17012
0,0,25,0,0,17015
0,0,23,0,0,17018
0,0,20,0,0,17022
0,0,19,0,0,17025
0,0,21,0,0,17028
0,0,28,0,0,17032
0,0,22,0,0,17035
0,0,26,0,0,17038
0,0,14,0,0,17042
0,0,17,0,0,17045
0,0,25,0,0,17048
0,0,18,0,0,17052
0,0,32,0,0,17055
0,0,22,0,0,17058
0,0,20,0,0,17062
0,0,5,0,0,17065
0,0,24,0,0,17068
0,0,23,0,0,17072
0,0,29,0,0,17075
0,0,12,0,0,17078
0,0,25,0,0,17082
0,0,24,0,0,17085
0,0,14,0,0,17088
0,0,31,0,0,17092
0,0,7,0,0,17095
0,0,30,0,0,17098
0,0,12,0,0,17102
0,0,31,0,0,17105
0,0,37,0,0,17108
0,0,8,0,0,17112
0,0,27,0,0,17115
0,0,18,0,0,17118
0,0,25,0,0,17122
0,0,12,0,0,17125
0,0,32,0,0,17128
