反射光センサー, ジャイロセンサ角速度,P,D,走行距離　
67,-26,33,-30,2642.599365
68,-18,34,10,2644.366455
67,-12,33,-10,2645.780273
67,-23,33,0,2647.547363
67,-26,33,0,2649.667969
67,-16,33,0,2651.435059
67,-18,33,0,2653.202148
67,-14,33,0,2654.615967
67,-14,33,0,2656.736572
67,-24,33,0,2658.503662
67,-11,33,0,2660.270752
67,-13,33,0,2662.037842
67,-23,33,0,2663.451660
66,-14,32,-10,2665.572266
66,-12,32,0,2667.339355
65,-19,31,-10,2669.106445
65,-20,31,0,2671.227051
65,-17,31,0,2672.640869
64,-29,30,-10,2674.407959
64,-34,30,0,2676.528564
64,-13,30,0,2678.295654
63,-13,29,-10,2680.416260
58,-33,24,-50,2682.183350
53,-20,19,-50,2683.950439
43,-12,9,-100,2685.364258
33,-30,-1,-100,2687.484863
21,-18,-13,-120,2689.251953
12,-19,-22,-90,2691.372559
10,-23,-24,-20,2693.139648
6,-18,-28,-40,2694.553467
6,-18,-28,0,2696.320557
5,-24,-29,-10,2698.441162
5,-28,-29,0,2699.854980
5,-5,-29,0,2701.975586
5,-2,-29,0,2703.389404
6,3,-28,10,2705.156494
5,3,-29,-10,2706.570312
6,2,-28,10,2707.984131
6,7,-28,0,2710.104736
5,18,-29,-10,2711.871826
5,13,-29,0,2713.638916
5,2,-29,0,2715.052734
5,12,-29,0,2716.819824
5,12,-29,0,2718.586914
5,-3,-29,0,2720.354004
5,5,-29,0,2721.767822
6,5,-28,10,2723.888428
6,-21,-28,0,2725.655518
6,-21,-28,0,2727.069336
6,-2,-28,0,2729.189941
6,-15,-28,0,2731.310547
6,-24,-28,0,2732.724365
6,-24,-28,0,2734.138184
6,-22,-28,0,2736.258789
5,-25,-29,-10,2738.379395
5,-5,-29,0,2739.793213
5,-9,-29,0,2741.560303
5,-19,-29,0,2743.680908
5,-3,-29,0,2745.094727
6,1,-28,10,2747.215332
6,-8,-28,0,2748.982422
5,-1,-29,-10,2750.749512
5,-1,-29,0,2752.163330
5,-12,-29,0,2754.283936
5,-3,-29,0,2756.051025
5,-9,-29,0,2757.818115
5,-12,-29,0,2759.938721
6,-18,-28,10,2761.705811
6,-13,-28,0,2763.472900
6,-15,-28,0,2765.593506
6,-26,-28,0,2767.360596
6,-11,-28,0,2769.481201
5,-22,-29,-10,2771.248291
5,-27,-29,0,2773.015381
5,-15,-29,0,2774.782471
5,-15,-29,0,2776.903076
5,-20,-29,0,2778.670166
5,-17,-29,0,2780.790771
5,-32,-29,0,2782.557861
5,-36,-29,0,2784.678467
5,-24,-29,0,2786.445557
5,-29,-29,0,2788.212646
5,-37,-29,0,2790.686768
4,-37,-30,-10,2792.100586
4,-28,-30,0,2794.221191
5,-34,-29,10,2795.988281
5,-32,-29,0,2798.108887
5,-21,-29,0,2799.875977
5,-22,-29,0,2801.643066
5,-35,-29,0,2803.763672
5,-30,-29,0,2805.530762
5,-20,-29,0,2807.297852
4,-29,-30,-10,2809.418457
4,-19,-30,0,2811.185547
4,-19,-30,0,2812.952637
4,-28,-30,0,2814.719727
4,-22,-30,0,2816.840332
4,-29,-30,0,2818.960938
4,-27,-30,0,2820.374756
4,-21,-30,0,2822.141846
4,-21,-30,0,2823.908936
4,-26,-30,0,2826.029541
4,-24,-30,0,2827.796631
4,-28,-30,0,2829.210449
4,-26,-30,0,2830.977539
4,-19,-30,0,2832.744629
4,-18,-30,0,2834.511719
4,-26,-30,0,2836.278809
4,-16,-30,0,2838.045898
4,-11,-30,0,2839.812988
4,-17,-30,0,2841.226807
4,-23,-30,0,2842.640625
4,-13,-30,0,2844.407715
4,-3,-30,0,2845.821533
4,-14,-30,0,2847.588623
4,-14,-30,0,2848.648926
4,7,-30,0,2850.416016
4,2,-30,0,2852.183105
4,-8,-30,0,2853.243408
4,7,-30,0,2854.657227
4,3,-30,0,2856.071045
4,-1,-30,0,2857.838135
4,4,-30,0,2858.898438
4,4,-30,0,2860.312256
4,-1,-30,0,2861.726074
4,9,-30,0,2863.139893
4,8,-30,0,2864.553711
4,-2,-30,0,2865.614014
4,11,-30,0,2866.674316
4,6,-30,0,2868.088135
4,0,-30,0,2869.855225
4,6,-30,0,2870.915527
4,18,-30,0,2871.975830
4,5,-30,0,2873.036133
4,3,-30,0,2874.449951
4,16,-30,0,2875.510254
4,4,-30,0,2876.570557
4,4,-30,0,2877.984375
4,17,-30,0,2879.044678
4,6,-30,0,2880.458496
4,0,-30,0,2881.165283
4,9,-30,0,2882.579102
4,19,-30,0,2883.639404
4,4,-30,0,2885.053223
4,5,-30,0,2886.113525
4,16,-30,0,2887.173828
5,14,-29,10,2888.234131
5,9,-29,0,2889.294434
5,14,-29,0,2890.354736
4,14,-30,-10,2891.415039
5,9,-29,10,2892.475342
5,11,-29,0,2893.535645
5,12,-29,0,2894.949463
5,9,-29,0,2895.656250
5,12,-29,0,2896.716553
4,17,-30,-10,2898.130371
4,14,-30,0,2899.190674
5,10,-29,10,2900.250977
5,12,-29,0,2900.957764
5,17,-29,0,2902.018066
5,7,-29,0,2903.078369
5,0,-29,0,2904.138672
5,5,-29,0,2905.198975
5,13,-29,0,2905.905762
5,13,-29,0,2906.966064
5,5,-29,0,2908.379883
5,9,-29,0,2909.086670
5,17,-29,0,2910.146973
4,13,-30,-10,2911.207275
5,7,-29,10,2912.267578
5,9,-29,0,2913.327881
5,15,-29,0,2914.034668
5,11,-29,0,2915.094971
5,3,-29,0,2916.155273
5,13,-29,0,2916.862061
5,17,-29,0,2918.275879
8,3,-26,30,2919.336182
9,7,-25,10,2920.042969
9,12,-25,0,2921.103271
9,7,-25,0,2922.163574
11,5,-23,20,2923.223877
11,8,-23,0,2924.284180
11,9,-23,0,2924.990967
11,10,-23,0,2926.051270
11,4,-23,0,2927.111572
11,6,-23,0,2927.818359
11,7,-23,0,2928.878662
10,11,-24,-10,2929.938965
10,5,-24,0,2930.645752
11,-2,-23,10,2931.706055
11,2,-23,0,2932.766357
11,10,-23,0,2933.826660
11,3,-23,0,2934.886963
11,-4,-23,0,2935.593750
11,10,-23,0,2936.654053
11,12,-23,0,2937.714355
11,-3,-23,0,2938.421143
11,4,-23,0,2939.127930
12,11,-22,10,2940.188232
11,4,-23,-10,2941.248535
12,-6,-22,10,2941.955322
12,8,-22,0,2943.015625
12,2,-22,0,2944.075928
12,3,-22,0,2945.136230
12,6,-22,0,2945.843018
11,3,-23,-10,2946.903320
11,9,-23,0,2947.963623
11,14,-23,0,2948.317139
12,8,-22,10,2949.377441
12,7,-22,0,2950.437744
11,22,-23,-10,2951.144531
11,19,-23,0,2952.204834
11,3,-23,0,2953.265137
11,13,-23,0,2953.971924
12,13,-22,10,2955.032227
10,7,-24,-20,2956.092529
10,-2,-24,0,2956.799316
10,-3,-24,0,2957.859619
10,0,-24,0,2958.919922
10,-3,-24,0,2959.980225
10,-5,-24,0,2961.040527
11,-4,-23,10,2961.747314
12,5,-22,10,2962.807617
11,5,-23,-10,2963.867920
11,1,-23,0,2964.574707
11,4,-23,0,2965.635010
12,11,-22,10,2966.695312
11,11,-23,-10,2967.402100
11,8,-23,0,2968.462402
11,5,-23,0,2969.522705
11,10,-23,0,2970.229492
12,3,-22,10,2971.289795
11,1,-23,-10,2972.350098
11,-5,-23,0,2973.056885
11,2,-23,0,2974.117188
11,3,-23,0,2975.177490
11,0,-23,0,2975.884277
11,-10,-23,0,2976.944580
11,7,-23,0,2978.004883
11,2,-23,0,2978.711670
12,-4,-22,10,2979.771973
12,-4,-22,0,2980.832275
12,10,-22,0,2981.539062
12,3,-22,0,2982.599365
12,-2,-22,0,2983.659668
12,1,-22,0,2984.366455
11,9,-23,-10,2985.426758
11,7,-23,0,2986.133545
11,-2,-23,0,2987.193848
11,1,-23,0,2987.900635
11,5,-23,0,2988.960938
10,-2,-24,-10,2990.021240
10,-1,-24,0,2990.728027
10,-4,-24,0,2991.434814
11,5,-23,10,2992.495117
11,6,-23,0,2993.201904
11,2,-23,0,2994.262207
11,6,-23,0,2994.968994
10,14,-24,-10,2995.675781
10,14,-24,0,2996.736084
10,12,-24,0,2997.442871
10,11,-24,0,2998.149658
9,19,-25,-10,2998.856445
9,20,-25,0,2999.916748
9,18,-25,0,3000.623535
10,16,-24,10,3001.330322
10,20,-24,0,3002.037109
10,22,-24,0,3002.743896
10,12,-24,0,3003.450684
10,9,-24,0,3004.510986
10,16,-24,0,3005.217773
10,13,-24,0,3005.924561
10,5,-24,0,3006.631348
10,4,-24,0,3007.691650
11,14,-23,10,3008.398438
11,10,-23,0,3009.105225
11,6,-23,0,3009.812012
10,10,-24,-10,3010.518799
10,15,-24,0,3011.225586
11,14,-23,10,3012.285889
11,7,-23,0,3012.992676
11,9,-23,0,3013.699463
11,17,-23,0,3014.406250
11,14,-23,0,3015.113037
10,5,-24,-10,3016.173340
10,12,-24,0,3016.880127
11,20,-23,10,3017.586914
11,9,-23,0,3018.293701
10,13,-24,-10,3019.000488
11,15,-23,10,3019.707275
11,20,-23,0,3020.414062
11,15,-23,0,3021.120850
11,12,-23,0,3021.827637
11,17,-23,0,3022.534424
10,19,-24,-10,3023.594727
10,7,-24,0,3024.301514
11,10,-23,10,3025.361816
10,15,-24,-10,3026.068604
10,13,-24,0,3027.128906
10,6,-24,0,3027.835693
10,13,-24,0,3028.895996
10,15,-24,0,3029.602783
10,4,-24,0,3030.309570
10,2,-24,0,3031.369873
10,5,-24,0,3032.430176
10,4,-24,0,3033.490479
10,-4,-24,0,3034.550781
10,0,-24,0,3035.257568
11,4,-23,10,3035.964355
10,3,-24,-10,3037.378174
10,-7,-24,0,3038.084961
10,-2,-24,0,3039.498779
10,-2,-24,0,3040.205566
10,-4,-24,0,3041.265869
10,-11,-24,0,3042.679688
11,-11,-23,10,3043.386475
11,-9,-23,0,3044.800293
10,-12,-24,-10,3045.860596
9,-10,-25,-10,3046.567383
9,-5,-25,0,3047.981201
9,-13,-25,0,3049.395020
9,-13,-25,0,3050.101807
9,-11,-25,0,3050.808594
9,-10,-25,0,3052.222412
9,-12,-25,0,3053.282715
9,-9,-25,0,3054.343018
9,2,-25,0,3055.049805
9,-4,-25,0,3056.110107
10,6,-24,10,3057.170410
10,5,-24,0,3058.230713
10,2,-24,0,3058.937500
10,15,-24,0,3059.997803
10,10,-24,0,3061.058105
10,-2,-24,0,3062.118408
12,14,-22,20,3062.825195
13,20,-21,10,3063.531982
13,2,-21,0,3064.592285
13,7,-21,0,3065.652588
13,20,-21,0,3066.359375
12,5,-22,-10,3067.419678
9,8,-25,-30,3068.479980
9,12,-25,0,3069.186768
15,3,-19,60,3070.600586
15,2,-19,0,3071.307373
15,10,-19,0,3072.367676
15,2,-19,0,3073.074463
15,3,-19,0,3074.134766
18,10,-16,30,3075.195068
20,7,-14,20,3075.901855
20,4,-14,0,3076.962158
20,12,-14,0,3078.022461
20,14,-14,0,3078.729248
20,7,-14,0,3079.789551
19,16,-15,-10,3080.849854
19,19,-15,0,3081.910156
19,10,-15,0,3082.616943
19,9,-15,0,3083.323730
19,14,-15,0,3084.737549
18,11,-16,-10,3085.797852
18,-2,-16,0,3086.858154
18,3,-16,0,3087.918457
18,6,-16,0,3088.978760
18,-3,-16,0,3089.685547
18,1,-16,0,3091.099365
18,1,-16,0,3092.159668
19,-2,-15,10,3093.573486
23,-12,-11,40,3094.633789
23,0,-11,0,3095.694092
23,3,-11,0,3096.754395
25,-9,-9,20,3098.168213
25,-2,-9,0,3099.228516
25,1,-9,0,3100.642334
25,-2,-9,0,3101.702637
25,-10,-9,0,3102.762939
25,-6,-9,0,3104.176758
26,-6,-8,10,3105.590576
27,-12,-7,10,3106.650879
27,-10,-7,0,3108.064697
27,-7,-7,0,3109.478516
27,-20,-7,0,3110.538818
30,-21,-4,30,3111.952637
30,-9,-4,0,3113.012939
31,-15,-3,10,3114.426758
35,-26,1,40,3115.840576
36,-26,2,10,3117.254395
41,-23,7,50,3118.668213
50,-45,16,90,3119.728516
60,24,26,100,3120.788818
68,44,34,80,3122.202637
74,7,40,60,3123.616455
80,45,46,60,3124.676758
86,30,52,60,3126.090576
89,24,55,30,3127.150879
95,8,61,60,3127.857666
95,10,61,0,3128.917969
95,-14,61,0,3129.978271
95,-25,61,0,3131.038574
99,-24,65,40,3132.098877
100,-22,66,10,3133.159180
99,-29,65,-10,3134.219482
98,-18,64,-10,3134.926270
98,-18,64,0,3135.986572
98,-20,64,0,3136.693359
98,-16,64,0,3137.753662
98,-4,64,0,3138.460449
99,17,65,10,3139.167236
99,13,65,0,3139.874023
99,34,65,0,3140.580811
100,37,66,10,3141.287598
100,24,66,0,3141.994385
100,37,66,0,3142.701172
100,37,66,0,3143.407959
100,33,66,0,3144.114746
100,51,66,0,3144.468262
100,37,66,0,3145.528564
99,42,65,-10,3146.235352
99,49,65,0,3146.942139
99,29,65,0,3147.648926
99,0,65,0,3148.355713
99,-7,65,0,3149.416016
100,-16,66,10,3150.122803
100,-11,66,0,3150.829590
100,-12,66,0,3151.536377
100,2,66,0,3151.889893
99,14,65,-10,3152.596680
95,0,61,-40,3153.303467
93,1,59,-20,3154.010254
90,4,56,-30,3154.363770
86,-9,52,-40,3155.070557
84,-12,50,-20,3155.777344
80,-17,46,-40,3156.484131
79,-15,45,-10,3156.837646
79,-20,45,0,3157.191162
76,-21,42,-30,3157.544678
74,-13,40,-20,3158.251465
74,-11,40,0,3158.958252
74,-7,40,0,3159.311768
74,5,40,0,3159.665283
74,19,40,0,3159.665283
74,16,40,0,3160.018799
74,31,40,0,3160.018799
75,41,41,10,3160.372314
79,45,45,40,3160.372314
79,44,45,0,3160.372314
79,45,45,0,3160.725830
79,46,45,0,3160.725830
79,45,45,0,3160.725830
82,43,48,30,3161.079346
84,34,50,20,3161.079346
84,34,50,0,3161.079346
85,33,51,10,3161.079346
88,24,54,30,3161.079346
89,23,55,10,3161.432861
89,23,55,0,3161.079346
89,21,55,0,3161.786133
92,15,58,30,3161.786133
92,9,58,0,3161.786133
92,9,58,0,3161.786133
92,6,58,0,3161.786133
94,4,60,20,3162.139648
95,-4,61,10,3162.139648
94,3,60,-10,3161.786133
95,0,61,10,3162.139648
95,-10,61,0,3162.139648
95,-14,61,0,3161.786133
95,-11,61,0,3162.139648
95,-11,61,0,3162.139648
95,-19,61,0,3161.786133
95,4,61,0,3162.139648
95,49,61,0,3162.139648
95,70,61,0,3161.786133
94,75,60,-10,3161.786133
95,112,61,10,3161.786133
95,111,61,0,3161.432617
95,94,61,0,3161.432617
95,84,61,0,3161.786133
95,76,61,0,3161.786133
95,43,61,0,3161.786133
95,29,61,0,3162.492920
95,19,61,0,3162.492920
96,7,62,10,3162.846436
96,0,62,0,3163.199951
96,2,62,0,3163.553467
96,22,62,0,3163.906982
95,36,61,-10,3164.613770
95,33,61,0,3165.320557
96,55,62,10,3165.674072
94,70,60,-20,3166.027588
95,60,61,10,3166.734375
95,55,61,0,3167.087891
95,53,61,0,3167.794678
95,24,61,0,3169.208496
91,19,57,-40,3169.915283
90,7,56,-10,3170.622070
90,5,56,0,3171.328857
90,11,56,0,3172.389160
88,9,54,-20,3173.095947
87,30,53,-10,3174.156250
87,49,53,0,3174.863037
87,53,53,0,3176.276855
85,54,51,-20,3176.983643
81,61,47,-40,3178.397461
81,63,47,0,3179.457764
78,57,44,-30,3180.871582
75,45,41,-30,3181.578369
71,54,37,-40,3182.992188
67,57,33,-40,3184.406006
63,45,29,-40,3185.819824
59,17,25,-40,3187.233643
59,4,25,0,3188.647461
55,-1,21,-40,3190.061279
53,-2,19,-20,3191.121582
53,-3,19,0,3192.888672
53,2,19,0,3194.302490
50,22,16,-30,3196.069580
51,21,17,10,3197.129883
51,33,17,0,3198.896973
51,38,17,0,3200.310791
51,18,17,0,3202.077881
51,14,17,0,3203.491699
54,20,20,30,3205.258789
57,15,23,30,3206.672607
57,-17,23,0,3208.439697
58,9,24,10,3209.853516
57,-1,23,-10,3211.974121
53,-14,19,-40,3213.741211
35,12,1,-180,3215.155029
23,19,-11,-120,3217.275635
23,11,-11,0,3219.042725
4,20,-30,-190,3220.456543
4,30,-30,0,3222.223633
4,26,-30,0,3224.344238
4,31,-30,0,3226.111328
3,21,-31,-10,3228.231934
3,2,-31,0,3229.645752
3,39,-31,0,3231.412842
3,13,-31,0,3233.533447
4,3,-30,10,3235.300537
9,9,-25,50,3237.067627
32,19,-2,230,3238.834717
55,2,21,230,3240.601807
55,75,21,0,3242.368896
58,86,24,30,3244.489502
61,71,27,30,3246.256592
63,73,29,20,3248.023682
68,86,34,50,3249.437500
74,71,40,60,3251.204590
77,42,43,30,3252.971680
83,53,49,60,3254.385498
86,3,52,30,3256.152588
88,-1,54,20,3257.919678
88,73,54,0,3259.686768
88,28,54,0,3261.453857
88,3,54,0,3262.867676
86,44,52,-20,3264.634766
87,62,53,10,3266.401855
87,12,53,0,3267.815674
87,1,53,0,3269.582764
87,47,53,0,3271.349854
86,51,52,-10,3273.116943
84,19,50,-20,3274.884033
84,35,50,0,3277.004639
84,114,50,0,3278.418457
84,75,50,0,3279.832275
85,26,51,10,3281.952881
85,44,51,0,3284.073486
84,52,50,-10,3285.487305
84,46,50,0,3287.254395
84,55,50,0,3289.375000
86,66,52,20,3291.142090
86,46,52,0,3292.555908
86,62,52,0,3294.322998
86,69,52,0,3296.090088
86,73,52,0,3297.857178
85,70,51,-10,3299.624268
84,81,50,-10,3301.744873
84,97,50,0,3303.158691
84,80,50,0,3304.925781
84,61,50,0,3306.692871
84,73,50,0,3308.459961
83,44,49,-10,3309.873779
81,41,47,-20,3311.640869
81,7,47,0,3313.407959
81,10,47,0,3314.821777
80,50,46,-10,3316.588867
80,55,46,0,3318.002686
80,0,46,0,3319.769775
80,35,46,0,3321.183594
80,29,46,0,3322.597412
80,-11,46,0,3324.011230
80,1,46,0,3325.425049
80,21,46,0,3327.192139
81,15,47,10,3328.605957
81,-35,47,0,3330.019775
81,-37,47,0,3331.433594
81,-10,47,0,3332.847412
81,-14,47,0,3334.614502
80,-42,46,-10,3336.028320
80,3,46,0,3337.442139
81,-2,47,10,3339.209229
81,-30,47,0,3340.623047
81,-26,47,0,3342.036865
81,-6,47,0,3343.450684
82,-4,48,10,3344.864502
82,-29,48,0,3346.278320
82,-38,48,0,3348.398926
82,-15,48,0,3349.812744
84,-17,50,20,3351.226562
85,-17,51,10,3352.993652
85,-49,51,0,3354.760742
85,-49,51,0,3356.174561
85,-32,51,0,3357.588379
85,-32,51,0,3359.002197
86,-80,52,10,3360.416016
86,-80,52,0,3361.829834
86,-52,52,0,3363.596924
87,-71,53,10,3365.010742
87,-53,53,0,3366.424561
87,-59,53,0,3368.191650
87,-49,53,0,3369.958740
86,-62,52,-10,3371.372559
86,-37,52,0,3372.786377
87,-45,53,10,3374.553467
87,-45,53,0,3375.967285
87,-39,53,0,3377.734375
87,-39,53,0,3378.794678
86,-59,52,-10,3380.208496
86,-59,52,0,3381.975586
86,-49,52,0,3383.742676
86,-47,52,0,3385.156494
82,-54,48,-40,3386.570312
76,-75,42,-60,3388.337402
59,-106,25,-170,3389.751221
38,-84,4,-210,3391.518311
22,-84,-12,-160,3393.285400
15,-80,-19,-70,3394.699219
11,-80,-23,-40,3396.466309
11,-58,-23,0,3398.233398
11,-58,-23,0,3400.000488
8,-61,-26,-30,3401.414307
7,-52,-27,-10,3403.181396
8,-8,-26,10,3404.948486
6,-21,-28,-20,3406.362305
6,-76,-28,0,3408.129395
6,-58,-28,0,3409.896484
6,-36,-28,0,3412.017090
6,-27,-28,0,3413.430908
6,2,-28,0,3415.551514
6,9,-28,0,3417.672119
6,-6,-28,0,3419.085938
6,-5,-28,0,3421.206543
4,15,-30,-20,3422.973633
4,1,-30,0,3425.094238
4,1,-30,0,3427.214844
3,-4,-31,-10,3429.335449
3,-13,-31,0,3431.102539
3,-1,-31,0,3432.869629
3,-5,-31,0,3434.990234
3,-21,-31,0,3437.110840
3,-20,-31,0,3439.231445
3,-17,-31,0,3440.998535
3,-22,-31,0,3443.472656
2,-32,-32,-10,3445.239746
2,-32,-32,0,3447.006836
2,-41,-32,0,3449.127441
2,-41,-32,0,3451.248047
2,-53,-32,0,3453.368652
1,-53,-33,-10,3455.489258
1,-51,-33,0,3457.256348
1,-59,-33,0,3459.730469
1,-53,-33,0,3461.497559
1,-42,-33,0,3463.618164
1,-42,-33,0,3465.738770
1,-34,-33,0,3467.505859
1,-34,-33,0,3469.626465
1,-20,-33,0,3471.747070
1,-20,-33,0,3473.867676
1,-32,-33,0,3475.988281
1,-32,-33,0,3477.755371
1,-23,-33,0,3480.229492
0,-23,-34,-10,3481.996582
0,-38,-34,0,3484.470703
0,-33,-34,0,3486.591309
0,-41,-34,0,3488.358398
0,-40,-34,0,3490.832520
0,-46,-34,0,3492.599609
0,-48,-34,0,3495.073730
0,-48,-34,0,3496.840820
0,-57,-34,0,3498.961426
0,-46,-34,0,3501.082031
0,-43,-34,0,3503.556152
0,-49,-34,0,3505.323242
0,-40,-34,0,3507.797363
0,-41,-34,0,3509.917969
0,-42,-34,0,3512.038574
0,-42,-34,0,3514.159180
0,-32,-34,0,3516.279785
0,-32,-34,0,3518.400391
0,-41,-34,0,3520.874512
0,-41,-34,0,3522.995117
0,-36,-34,0,3525.469238
0,-30,-34,0,3527.589844
0,-38,-34,0,3529.710449
0,-30,-34,0,3531.831055
0,-25,-34,0,3534.305176
0,-34,-34,0,3536.072266
0,-34,-34,0,3538.546387
0,-29,-34,0,3540.666992
0,-23,-34,0,3542.787598
0,-28,-34,0,3545.261719
0,-27,-34,0,3547.028809
0,-18,-34,0,3549.856201
0,-17,-34,0,3551.623291
0,-18,-34,0,3554.097412
0,-18,-34,0,3556.218018
0,-9,-34,0,3558.338623
0,-9,-34,0,3560.812744
0,-22,-34,0,3562.933350
0,-23,-34,0,3565.407471
0,-22,-34,0,3567.528076
0,-19,-34,0,3569.648682
0,-25,-34,0,3571.769287
0,-29,-34,0,3573.889893
0,-6,-34,0,3576.364014
0,-6,-34,0,3578.484619
0,-24,-34,0,3580.958740
0,9,-34,0,3582.725830
0,28,-34,0,3585.199951
0,39,-34,0,3587.674072
0,-18,-34,0,3589.441162
0,1,-34,0,3591.915283
0,-25,-34,0,3594.035889
0,25,-34,0,3596.156494
0,25,-34,0,3598.277100
0,1,-34,0,3600.397705
0,-22,-34,0,3602.871826
0,-5,-34,0,3604.638916
0,1,-34,0,3607.113037
0,-15,-34,0,3609.233643
0,-44,-34,0,3611.354248
0,-25,-34,0,3614.181641
0,-40,1000,1000,3615.595459
0,-43,1000,1000,3618.422852
0,-25,1000,1000,3620.543457
0,-43,1000,1000,3622.664062
0,-43,1000,1000,3624.784668
0,-31,1000,1000,3626.905273
0,-29,1000,1000,3629.379395
0,-42,1000,1000,3631.500000
0,-25,1000,1000,3633.620605
0,-29,1000,1000,3635.741211
0,-36,1000,1000,3638.215332
0,-36,1000,1000,3640.335938
0,-40,1000,1000,3642.810059
0,-45,1000,1000,3644.930664
0,-48,1000,1000,3647.051270
0,-43,1000,1000,3649.171875
0,-43,1000,1000,3651.645996
0,-81,1000,1000,3653.413086
0,-81,1000,1000,3655.887207
0,-45,1000,1000,3658.007812
0,-45,1000,1000,3660.128418
0,-77,1000,1000,3661.895508
0,-100,1000,1000,3664.016113
0,-85,1000,1000,3666.136719
0,-71,1000,1000,3667.903809
0,-80,1000,1000,3670.024414
0,-80,1000,1000,3672.145020
0,-80,1000,1000,3673.558838
0,-69,1000,1000,3675.325928
0,-69,1000,1000,3677.093018
0,-53,-34,0,3678.506836
0,-53,-34,0,3680.273926
0,-36,-34,0,3681.687744
0,-36,-34,0,3683.454834
0,-12,-34,0,3684.868652
0,13,-34,0,3685.928955
0,11,-34,0,3687.342773
0,24,-34,0,3688.756592
0,19,-34,0,3689.816895
0,28,-34,0,3691.230713
0,20,-34,0,3692.644531
0,23,-34,0,3693.704834
0,30,-34,0,3695.118652
0,30,-34,0,3696.178955
0,8,-34,0,3697.592773
0,2,-34,0,3699.359863
0,2,-34,0,3700.773682
0,3,-34,0,3702.187500
0,-24,-34,0,3703.601318
0,-24,-34,0,3705.368408
0,-35,-34,0,3706.428711
0,-35,-34,0,3707.842529
0,-57,-34,0,3709.256348
0,-53,-34,0,3710.670166
0,-55,-34,0,3712.083984
0,-96,-34,0,3713.497803
0,-96,-34,0,3714.558105
0,-65,-34,0,3715.618408
0,-65,-34,0,3717.032227
0,-65,-34,0,3718.092529
0,-84,-34,0,3719.152832
0,-84,-34,0,3719.506348
0,-97,-34,0,3720.566650
0,-91,-34,0,3721.626953
0,-108,-34,0,3721.626953
0,-115,-34,0,3722.333740
0,-89,-34,0,3722.333740
0,-84,-34,0,3722.687256
0,-117,-34,0,3723.040771
0,-97,-34,0,3723.040771
0,-97,-34,0,3722.687256
0,-109,-34,0,3722.333740
0,-109,-34,0,3722.333740
0,-68,-34,0,3721.980225
0,-68,-34,0,3721.273438
0,-76,-34,0,3720.213135
0,-64,-34,0,3719.859619
0,-56,-34,0,3719.152832
0,-49,-34,0,3718.092529
0,-38,-34,0,3717.032227
0,-14,-34,0,3715.971924
0,-18,-34,0,3715.265137
0,-28,-34,0,3713.851318
0,-20,-34,0,3712.791016
0,-15,-34,0,3711.377197
0,-11,-34,0,3710.316895
0,-19,-34,0,3708.903076
0,-10,-34,0,3707.489258
0,-9,-34,0,3705.722168
0,-25,-34,0,3704.308350
0,-16,-34,0,3702.894531
0,-17,-34,0,3701.127441
0,-9,-34,0,3699.713623
0,-19,-34,0,3697.946533
0,4,-34,0,3696.179443
0,10,-34,0,3694.058838
0,0,-34,0,3692.645020
0,21,-34,0,3690.877930
0,28,-34,0,3688.757324
0,29,-34,0,3687.343506
0,26,-34,0,3685.222900
0,41,-34,0,3683.455811
0,40,-34,0,3681.688721
0,39,-34,0,3679.568115
0,42,-34,0,3677.801025
0,47,-34,0,3675.680420
0,46,-34,0,3673.559814
0,39,-34,0,3671.792725
0,46,-34,0,3669.672119
0,39,-34,0,3667.905029
0,38,-34,0,3665.784424
0,30,-34,0,3663.663818
0,28,-34,0,3661.896729
0,30,-34,0,3659.776123
0,18,-34,0,3657.655518
0,9,-34,0,3655.534912
0,11,-34,0,3653.414307
0,18,-34,0,3651.293701
0,-2,-34,0,3649.173096
0,0,-34,0,3647.406006
0,-3,-34,0,3644.931885
0,-14,-34,0,3643.164795
0,-19,-34,0,3640.690674
0,-28,-34,0,3638.923584
0,-27,-34,0,3636.449463
0,-31,-34,0,3634.682373
0,-48,-34,0,3632.561768
0,-48,-34,0,3630.441162
0,-40,-34,0,3628.320557
0,-52,-34,0,3626.199951
0,-65,-34,0,3623.725830
0,-67,-34,0,3621.958740
0,-55,-34,0,3619.484619
0,-68,-34,0,3617.717529
0,-53,-34,0,3615.243408
0,-53,-34,0,3613.476318
0,-44,-34,0,3610.648926
0,-41,-34,0,3608.881836
0,-48,-34,0,3606.407715
0,-29,-34,0,3604.640625
0,-35,-34,0,3602.166504
0,-19,-34,0,3600.045898
0,-14,-34,0,3597.925293
0,-21,-34,0,3595.804688
0,-16,-34,0,3593.684082
0,-13,-34,0,3591.209961
0,-1,-34,0,3589.089355
0,-7,-34,0,3586.968750
0,17,-34,0,3584.848145
0,-3,-34,0,3582.374023
0,12,-34,0,3580.606934
0,17,-34,0,3578.132812
0,-5,-34,0,3576.012207
0,0,-34,0,3573.891602
0,0,-34,0,3571.417480
0,-4,-34,0,3569.296875
0,-7,-34,0,3567.176270
0,-19,-34,0,3565.055664
0,-20,-34,0,3562.581543
0,-26,-34,0,3560.814453
0,-26,-34,0,3558.340332
0,-37,-34,0,3555.866211
0,-34,-34,0,3553.745605
0,-41,-34,0,3551.625000
0,-43,-34,0,3549.504395
0,-44,-34,0,3547.383789
0,-52,-34,0,3544.909668
